Source,Target,Type,Label,Symptom_Occurence,Association_Strength,Weight
C0728899,C1253937,Directed,intoxication,8,0.9666666666666667,11.093333333333335
C0040822,C0001973,Directed,tremor,15,0.9666666666666667,10.533333333333335
C0233762,C0001973,Directed,hallucinations auditory,15,0.9333333333333333,10.266666666666666
C0438696,C0001973,Directed,suicidal,14,0.9,10.08
C0424337,C0001973,Directed,hoard,1,0.8666666666666667,10.853333333333332
C0022107,C0001973,Directed,irritable mood,14,0.8333333333333334,9.546666666666667
C0150041,C0001973,Directed,feeling hopeless,12,0.8,9.440000000000001
C0424000,C0001973,Directed,feeling suicidal,16,0.7666666666666667,8.853333333333333
C0233647,C0001973,Directed,neologism,3,0.7333333333333333,9.626666666666667
C0036572,C0001973,Directed,seizure,10,0.7,8.8
C0237154,C0001973,Directed,homelessness,9,0.6666666666666666,8.613333333333333
C0917801,C0001973,Directed,sleeplessness,11,0.6333333333333333,8.186666666666667
C0041657,C0001973,Directed,unconscious state,7,0.6,8.24
C0030318,C0001973,Directed,panic,1,0.5666666666666667,8.453333333333333
C0238844,C0001973,Directed,breath sounds decreased,7,0.5333333333333333,7.706666666666667
C0392680,C0001973,Directed,shortness of breath,49,0.5,4.08
C0013404,C0032326,Directed,dyspnea,24,0.9666666666666667,9.813333333333334
C0425560,C0032326,Directed,cardiovascular  finding,3,0.9333333333333333,11.226666666666667
C1320716,C0032326,Directed,cardiovascular event,3,0.9,10.96
C0019079,C0032326,Directed,haemoptysis,6,0.8666666666666667,10.453333333333335
C0010200,C0032326,Directed,cough,25,0.8333333333333334,8.666666666666668
C0020440,C0032326,Directed,hypercapnia,3,0.8,10.16
C0037580,C0032326,Directed,soft tissue swelling,1,0.7666666666666667,10.053333333333335
C0242453,C0032326,Directed,prostatism,9,0.7333333333333333,9.146666666666668
C0085631,C0032326,Directed,agitation,21,0.7,7.919999999999999
C1273573,C0011206,Directed,unsteady gait,7,0.9666666666666667,11.173333333333336
C0424092,C0011206,Directed,withdraw,4,0.9333333333333333,11.146666666666667
C0020625,C0011206,Directed,hyponatremia,10,0.9,10.4
C0558089,C0011206,Directed,verbally abusive behavior,3,0.8666666666666667,10.693333333333332
C0424000,C0011206,Directed,feeling suicidal,16,0.8333333333333334,9.386666666666667
C0241526,C0011206,Directed,unresponsiveness,25,0.8,8.4
C0233481,C0011206,Directed,worry,12,0.7666666666666667,9.173333333333334
C0013144,C0011206,Directed,drowsiness,12,0.7333333333333333,8.906666666666666
C0234450,C0011206,Directed,sleepy,12,0.7,8.64
C0233762,C0011206,Directed,hallucinations auditory,15,0.6666666666666666,8.133333333333333
C0438696,C0011206,Directed,suicidal,14,0.6333333333333333,7.946666666666666
C0015967,C0011206,Directed,fever,39,0.6,5.68
C0011991,C0011206,Directed,diarrhea,30,0.5666666666666667,6.133333333333334
C1096646,C0027947,Directed,transaminitis,8,0.9666666666666667,11.093333333333335
C0038002,C0027947,Directed,splenomegaly,5,0.9333333333333333,11.066666666666666
C0028081,C0027947,Directed,night sweat,18,0.9,9.760000000000002
C0277797,C0027947,Directed,apyrexial,22,0.8666666666666667,9.173333333333334
C0221198,C0027947,Directed,lesion,21,0.8333333333333334,8.986666666666668
C1260880,C0027947,Directed,snuffle,5,0.8,10.000000000000002
C0085593,C0027947,Directed,chill,26,0.7666666666666667,8.053333333333335
C0010200,C0027947,Directed,cough,25,0.7333333333333333,7.866666666666666
C0746619,C0027947,Directed,monoclonal,3,0.7,9.36
C0020598,C0027947,Directed,hypocalcemia result,2,0.6666666666666666,9.173333333333334
C0028961,C0027947,Directed,oliguria,6,0.6333333333333333,8.586666666666666
C0427629,C0027947,Directed,rhd positive,1,0.6,8.72
C0476273,C0027947,Directed,distress respiratory,14,0.5666666666666667,7.413333333333334
C0010520,C0020433,Directed,cyanosis,5,0.9666666666666667,11.333333333333336
C0231835,C0020433,Directed,tachypnea,15,0.9333333333333333,10.266666666666666
C0233070,C0020433,Directed,para 1,2,0.9,11.040000000000001
C0428977,C0020433,Directed,bradycardia,11,0.8666666666666667,10.053333333333335
C0006157,C0020433,Directed,breech presentation,5,0.8333333333333334,10.26666666666667
C0332601,C0020433,Directed,cushingoid facies,7,0.8,9.840000000000002
C0878661,C0020433,Directed,cushingoid habitus,7,0.7666666666666667,9.573333333333334
C0010200,C0020433,Directed,cough,25,0.7333333333333333,7.866666666666666
C0231528,C0020433,Directed,myalgia,7,0.7,9.04
C0242143,C0021400,Directed,uncoordination,2,0.9666666666666667,11.573333333333334
C0015967,C0021400,Directed,fever,39,0.9333333333333333,8.346666666666668
C0008033,C0021400,Directed,pleuritic pain,13,0.9,10.16
C1260880,C0021400,Directed,snuffle,5,0.8666666666666667,10.533333333333335
C0242429,C0021400,Directed,throat sore,6,0.8333333333333334,10.186666666666667
C0231218,C0021400,Directed,malaise,3,0.8,10.16
C0742985,C0021400,Directed,debilitation,4,0.7666666666666667,9.813333333333334
C0436331,C0021400,Directed,symptom aggravating factors,4,0.7333333333333333,9.546666666666667
C0085593,C0021400,Directed,chill,26,0.7,7.52
C0240962,C0021400,Directed,scleral icterus,2,0.6666666666666666,9.173333333333334
C0277873,C0021400,Directed,nasal flaring,1,0.6333333333333333,8.986666666666668
C0013428,C0021400,Directed,dysuria,5,0.6,8.4
C0542073,C0021400,Directed,lip smacking,3,0.5666666666666667,8.293333333333333
C0018681,C0021400,Directed,headache,12,0.5333333333333333,7.306666666666668
C0037383,C0021400,Directed,sneeze,1,0.5,7.92
C0037384,C0021400,Directed,snore,3,0.4666666666666667,7.493333333333334
C0457097,C0021400,Directed,green sputum,4,0.43333333333333335,7.146666666666668
C0392680,C0021400,Directed,shortness of breath,49,0.4,3.2800000000000007
C0476273,C0021400,Directed,distress respiratory,14,0.36666666666666664,5.813333333333333
C0312422,C0021400,Directed,blackout,13,0.3333333333333333,5.626666666666667
C0277794,C0021400,Directed,extreme exhaustion,5,0.3,6.000000000000001
C0728899,C0439857,Directed,intoxication,8,0.9666666666666667,11.093333333333335
C0040822,C0439857,Directed,tremor,15,0.9333333333333333,10.266666666666666
C0085631,C0439857,Directed,agitation,21,0.9,9.520000000000001
C0438696,C0439857,Directed,suicidal,14,0.8666666666666667,9.813333333333334
C0237154,C0439857,Directed,homelessness,9,0.8333333333333334,9.946666666666669
C0242453,C0439857,Directed,prostatism,9,0.8,9.680000000000001
C0023380,C0439857,Directed,lethargy,9,0.7666666666666667,9.413333333333334
C0036572,C0439857,Directed,seizure,10,0.7333333333333333,9.066666666666666
C0231530,C0439857,Directed,muscle twitch,7,0.7,9.04
C0848340,C0439857,Directed,stuffy nose,2,0.6666666666666666,9.173333333333334
C0150041,C0439857,Directed,feeling hopeless,12,0.6333333333333333,8.106666666666667
C0581911,C0439857,Directed,heavy legs,2,0.6,8.64
C0034642,C0439857,Directed,rale,22,0.5666666666666667,6.773333333333333
C0086439,C0087086,Directed,hypokinesia,13,0.9666666666666667,10.693333333333335
C0003123,C0087086,Directed,anorexia,8,0.9333333333333333,10.826666666666666
C0235396,C0087086,Directed,hypertonicity,1,0.9,11.120000000000001
C0392680,C0087086,Directed,shortness of breath,49,0.8666666666666667,7.013333333333334
C0239981,C0087086,Directed,hypoalbuminemia,2,0.8333333333333334,10.506666666666668
C0033774,C0087086,Directed,pruritus,10,0.8,9.600000000000001
C0234233,C0087086,Directed,sore to touch,17,0.7666666666666667,8.773333333333333
C0578150,C0087086,Directed,hemodynamically stable,11,0.7333333333333333,8.986666666666668
C0427055,C0087086,Directed,facial paresis,10,0.7,8.8
C0042963,C0087086,Directed,vomiting,26,0.6666666666666666,7.253333333333334
C0241252,C0087086,Directed,stool color yellow,3,0.6333333333333333,8.826666666666668
C0859032,C0008325,Directed,moan,3,0.9666666666666667,11.493333333333332
C0027497,C0008325,Directed,nausea,24,0.9333333333333333,9.546666666666667
C0000737,C0008325,Directed,pain abdominal,29,0.9,8.88
C0277977,C0008325,Directed,Murphy's sign,1,0.8666666666666667,10.853333333333332
C0016204,C0008325,Directed,flatulence,3,0.8333333333333334,10.42666666666667
C0232488,C0008325,Directed,colic abdominal,3,0.8,10.16
C0030193,C0008325,Directed,pain,44,0.7666666666666667,6.613333333333334
C0003962,C0008325,Directed,ascites,12,0.7333333333333333,8.906666666666666
C0011991,C0008325,Directed,diarrhea,30,0.7,7.199999999999999
C0151878,C0008325,Directed,qt interval prolonged,4,0.6666666666666666,9.013333333333334
C0425560,C0008325,Directed,cardiovascular  finding,3,0.6333333333333333,8.826666666666668
C1320716,C0008325,Directed,cardiovascular event,3,0.6,8.56
C0541992,C0008325,Directed,groggy,2,0.5666666666666667,8.373333333333333
C0232201,C0008325,Directed,sinus rhythm,6,0.5333333333333333,7.786666666666667
C0425449,C0008325,Directed,gasping for breath,1,0.5,7.92
C0009806,C0008325,Directed,constipation,10,0.4666666666666667,6.933333333333334
C0474505,C0008325,Directed,feces in rectum,1,0.43333333333333335,7.386666666666667
C0702118,C0008325,Directed,abnormally hard consistency,2,0.4,7.040000000000001
C0000737,C0019291,Directed,pain abdominal,29,0.9666666666666667,9.413333333333334
C0231230,C0019291,Directed,fatigability,3,0.9333333333333333,11.226666666666667
C0240805,C0019291,Directed,prodrome,1,0.9,11.120000000000001
C0042963,C0019291,Directed,vomiting,26,0.8666666666666667,8.853333333333333
C0027497,C0019291,Directed,nausea,24,0.8333333333333334,8.746666666666666
C0231528,C0019291,Directed,myalgia,7,0.8,9.840000000000002
C0020625,C0019291,Directed,hyponatremia,10,0.7666666666666667,9.333333333333334
C0234233,C0019291,Directed,sore to touch,17,0.7333333333333333,8.506666666666668
C0858924,C0019291,Directed,general discomfort,6,0.7,9.12
C0231807,C0019291,Directed,dyspnea on exertion,11,0.6666666666666666,8.453333333333333
C0232766,C0019291,Directed,asterixis,4,0.6333333333333333,8.746666666666666
C0744492,C0019291,Directed,guaiac positive,9,0.6,8.08
C0239832,C0019291,Directed,numbness of hand,4,0.5666666666666667,8.213333333333335
C0018681,C0019291,Directed,headache,12,0.5333333333333333,7.306666666666668
C0085636,C0019291,Directed,photophobia,4,0.5,7.68
C0002416,C0149931,Directed,ambidexterity,3,0.9666666666666667,11.493333333333332
C0042963,C0149931,Directed,vomiting,26,0.9333333333333333,9.386666666666667
C0012833,C0149931,Directed,dizziness,8,0.9,10.56
C0028643,C0149931,Directed,numbness,6,0.8666666666666667,10.453333333333335
C0027497,C0149931,Directed,nausea,24,0.8333333333333334,8.746666666666666
C0015967,C0149931,Directed,fever,39,0.8,7.280000000000001
C0038002,C0149931,Directed,splenomegaly,5,0.7666666666666667,9.733333333333334
C0020639,C0030312,Directed,hypoproteinemia,1,0.9666666666666667,11.653333333333332
C0015672,C0030312,Directed,fatigue,12,0.9333333333333333,10.506666666666668
C0019080,C0030312,Directed,haemorrhage,15,0.9,10.0
C0231230,C0030312,Directed,fatigability,3,0.8666666666666667,10.693333333333332
C0332601,C0030312,Directed,cushingoid facies,7,0.8333333333333334,10.10666666666667
C0878661,C0030312,Directed,cushingoid habitus,7,0.8,9.840000000000002
C0241252,C0030312,Directed,stool color yellow,3,0.7666666666666667,9.893333333333334
C0232488,C0030312,Directed,colic abdominal,3,0.7333333333333333,9.626666666666667
C0042963,C0008350,Directed,vomiting,26,0.9666666666666667,9.653333333333334
C0042963,C0242216,Directed,vomiting,26,0.9666666666666667,9.653333333333334
C0027497,C0008350,Directed,nausea,24,0.9666666666666667,9.813333333333334
C0027497,C0242216,Directed,nausea,24,0.9666666666666667,9.813333333333334
C0000737,C0008350,Directed,pain abdominal,29,0.9666666666666667,9.413333333333334
C0000737,C0242216,Directed,pain abdominal,29,0.9666666666666667,9.413333333333334
C0030193,C0008350,Directed,pain,44,0.9666666666666667,8.213333333333335
C0030193,C0242216,Directed,pain,44,0.9666666666666667,8.213333333333335
C0332601,C0008350,Directed,cushingoid facies,7,0.9666666666666667,11.173333333333336
C0878661,C0008350,Directed,cushingoid habitus,7,0.9333333333333333,10.906666666666666
C0332601,C0242216,Directed,cushingoid facies,7,0.9666666666666667,11.173333333333336
C0878661,C0242216,Directed,cushingoid habitus,7,0.9333333333333333,10.906666666666666
C0003962,C0008350,Directed,ascites,12,0.9666666666666667,10.773333333333335
C0003962,C0242216,Directed,ascites,12,0.9666666666666667,10.773333333333335
C0205400,C0008350,Directed,thicken,16,0.9666666666666667,10.453333333333335
C0205400,C0242216,Directed,thicken,16,0.9666666666666667,10.453333333333335
C0234233,C0008350,Directed,sore to touch,17,0.9666666666666667,10.373333333333335
C0234233,C0242216,Directed,sore to touch,17,0.9666666666666667,10.373333333333335
C0011991,C0008350,Directed,diarrhea,30,0.9666666666666667,9.333333333333334
C0011991,C0242216,Directed,diarrhea,30,0.9666666666666667,9.333333333333334
C0277797,C0008350,Directed,apyrexial,22,0.9666666666666667,9.973333333333334
C0277797,C0242216,Directed,apyrexial,22,0.9666666666666667,9.973333333333334
C0030252,C0008350,Directed,palpitation,10,0.9666666666666667,10.933333333333335
C0030252,C0242216,Directed,palpitation,10,0.9666666666666667,10.933333333333335
C0238705,C0039239,Directed,left atrial hypertrophy,4,0.9666666666666667,11.413333333333336
C0038990,C0039239,Directed,sweat,12,0.9333333333333333,10.506666666666668
C0700590,C0039239,Directed,sweating increased,12,0.9,10.24
C0556346,C0039239,Directed,alcohol binge episode,1,0.8666666666666667,10.853333333333332
C0438716,C0039239,Directed,pressure chest,7,0.8333333333333334,10.10666666666667
C0241158,C0039239,Directed,scar tissue,5,0.8,10.000000000000002
C0425560,C0039239,Directed,cardiovascular  finding,3,0.7666666666666667,9.893333333333334
C1320716,C0039239,Directed,cardiovascular event,3,0.7333333333333333,9.626666666666667
C0149746,C0039239,Directed,orthostasis,6,0.7,9.12
C0392680,C0039239,Directed,shortness of breath,49,0.6666666666666666,5.413333333333333
C0520888,C0039239,Directed,t wave inverted,3,0.6333333333333333,8.826666666666668
C0042963,C0039239,Directed,vomiting,26,0.6,6.719999999999999
C0000737,C0039239,Directed,pain abdominal,29,0.5666666666666667,6.213333333333334
C0549483,C1258215,Directed,abscess bacterial,7,0.9666666666666667,11.173333333333336
C0000727,C1258215,Directed,abdomen acute,1,0.9333333333333333,11.386666666666667
C0740844,C1258215,Directed,air fluid level,1,0.9,11.120000000000001
C0425491,C1258215,Directed,catching breath,1,0.8666666666666667,10.853333333333332
C0232498,C1258215,Directed,abdominal tenderness,8,0.8333333333333334,10.026666666666667
C0027497,C1258215,Directed,nausea,24,0.8,8.48
C0234233,C1258215,Directed,sore to touch,17,0.7666666666666667,8.773333333333333
C0016204,C1258215,Directed,flatulence,3,0.7333333333333333,9.626666666666667
C0011991,C1258215,Directed,diarrhea,30,0.7,7.199999999999999
C0577559,C1258215,Directed,mass of body structure,20,0.6666666666666666,7.733333333333333
C0277797,C1258215,Directed,apyrexial,22,0.6333333333333333,7.306666666666668
C0009806,C1258215,Directed,constipation,10,0.6,8.0
C0205400,C1258215,Directed,thicken,16,0.5666666666666667,7.253333333333334
C0232995,C1258215,Directed,gravida 0,4,0.5333333333333333,7.946666666666667
C0000737,C1258215,Directed,pain abdominal,29,0.5,5.680000000000001
C0016204,C0001511,Directed,flatulence,3,0.9666666666666667,11.493333333333332
C0030193,C0001511,Directed,pain,44,0.9333333333333333,7.946666666666667
C0456091,C0001511,Directed,large-for-dates fetus,1,0.9,11.120000000000001
C0233070,C0001511,Directed,para 1,2,0.8666666666666667,10.773333333333333
C0042963,C0001511,Directed,vomiting,26,0.8333333333333334,8.586666666666666
C0034079,C0001511,Directed,lung nodule,5,0.8,10.000000000000002
C0006157,C0001511,Directed,breech presentation,5,0.7666666666666667,9.733333333333334
C0392680,C0001511,Directed,shortness of breath,49,0.7333333333333333,5.946666666666667
C0043096,C0001511,Directed,decreased body weight,27,0.7,7.4399999999999995
C0231441,C0001511,Directed,immobile,1,0.6666666666666666,9.253333333333334
C1273573,C0001511,Directed,unsteady gait,7,0.6333333333333333,8.506666666666668
C0233763,C0001511,Directed,hallucinations visual,10,0.6,8.0
C0424000,C0001511,Directed,feeling suicidal,16,0.5666666666666667,7.253333333333334
C0240233,C0011253,Directed,loose associations,3,0.9666666666666667,11.493333333333332
C0392701,C0011253,Directed,giddy mood,2,0.9333333333333333,11.306666666666667
C0150041,C0011253,Directed,feeling hopeless,12,0.9,10.24
C0085631,C0011253,Directed,agitation,21,0.8666666666666667,9.253333333333334
C0233762,C0011253,Directed,hallucinations auditory,15,0.8333333333333334,9.466666666666669
C0022107,C0011253,Directed,irritable mood,14,0.8,9.280000000000001
C0917801,C0011253,Directed,sleeplessness,11,0.7666666666666667,9.253333333333334
C0233647,C0011253,Directed,neologism,3,0.7333333333333333,9.626666666666667
C0455204,C0011253,Directed,homicidal thoughts,1,0.7,9.52
C0578859,C0011253,Directed,disturbed family,2,0.6666666666666666,9.173333333333334
C0233481,C0011253,Directed,worry,12,0.6333333333333333,8.106666666666667
C0231187,C0011253,Directed,decompensation,3,0.6,8.56
C0558089,C0011253,Directed,verbally abusive behavior,3,0.5666666666666667,8.293333333333333
C0007398,C0011253,Directed,catatonia,5,0.5333333333333333,7.866666666666667
C0438696,C0011253,Directed,suicidal,14,0.5,6.879999999999999
C0558261,C0011253,Directed,terrify,3,0.4666666666666667,7.493333333333334
C0312422,C0011253,Directed,blackout,13,0.43333333333333335,6.426666666666668
C0424109,C0011253,Directed,weepiness,8,0.4,6.560000000000001
C0338656,C0011253,Directed,impaired cognition,2,0.36666666666666664,6.773333333333333
C0022107,C0011253,Directed,irritable mood,14,0.3333333333333333,5.546666666666667
C0085631,C0011253,Directed,agitation,21,0.3,4.72
C0277794,C0233472,Directed,extreme exhaustion,5,0.9666666666666667,11.333333333333336
C0917801,C0233472,Directed,sleeplessness,11,0.9333333333333333,10.58666666666667
C0014394,C0233472,Directed,enuresis,4,0.9,10.88
C0376405,C0233472,Directed,patient non compliance,15,0.8666666666666667,9.733333333333334
C0150041,C0233472,Directed,feeling hopeless,12,0.8333333333333334,9.706666666666667
C0233763,C0233472,Directed,hallucinations visual,10,0.8,9.600000000000001
C0425251,C0233472,Directed,bedridden,4,0.7666666666666667,9.813333333333334
C0741453,C0233472,Directed,bedridden,4,0.7333333333333333,9.546666666666667
C0242453,C0233472,Directed,prostatism,9,0.7,8.879999999999999
C0232257,C0011127,Directed,systolic murmur,3,0.9666666666666667,11.493333333333332
C0871754,C0011127,Directed,frail,3,0.9333333333333333,11.226666666666667
C0015967,C0011127,Directed,fever,39,0.9,8.08
