Id,Label,condition
C1145670,Respiratory Failure,disease
C0035228,Respiratory Hypersensitivity,disease
C0035232,Respiratory Paralysis,symptom
C0035235,Respiratory Syncytial Virus Infections,disease
C0080107,Respiratory Tract Fistula,disease
C0035243,Respiratory Tract Infections,disease
C0035244,Respiratory Tract Neoplasms,disease
C3714630,Respirovirus Infections,disease
C0035258,Restless Legs Syndrome,disease
C0007196,Restrictive cardiomyopathy,disease
C0035304,Retinal Degeneration,disease
C0035309,Retinal Diseases,disease
C0035312,Retinal Drusen,disease
C0035313,Retinal Dysplasia,disease
C0854723,Retinal Dystrophies,disease
C0035317,Retinal Hemorrhage,disease
C0035319,"Retinal Necrosis Syndrome, Acute",disease
C0339546,Retinal Pigment Epithelial Detachment,disease
C0152026,Retinal Vasculitis,disease
C0035334,Retinitis Pigmentosa,disease
C0035344,Retinopathy of Prematurity,disease
C0271091,"Retinoschisis, Juvenile, X-Linked",disease
C0302497,Retrobulbar Hemorrhage,disease
C0035352,Retrocochlear Diseases,disease
C0333458,"Retrograde Degeneration, Transneuronal",disease
C0002624,Retrograde amnesia,symptom
C0035358,Retroperitoneal Neoplasms,disease
C0155843,Retropharyngeal Abscess,disease
C0035361,Retropneumoperitoneum,disease
C0035369,Retroviridae Infections,disease
C0035372,Rett Syndrome,disease
C0751485,"Reye Syndrome, Adult",disease
C0035404,Rh Isoimmunization,disease
C0206743,Rhabdoid Tumor,disease
C0035410,Rhabdomyolysis,disease
C0035411,Rhabdomyoma,disease
C0035412,Rhabdomyosarcoma,disease
C0206751,Rhabdoviridae Infections,disease
C0035436,Rheumatic Fever,disease
C0035435,Rheumatism,disease
C0003873,Rheumatoid Arthritis,disease
C0035450,Rheumatoid Nodule,disease
C0035455,Rhinitis,symptom
C0035457,"Rhinitis, Allergic, Perennial",disease
C0035459,"Rhinitis, Atrophic",disease
C0035460,"Rhinitis, Vasomotor",disease
C0035466,Rhinophyma,disease
C0035468,Rhinoscleroma,disease
C0035469,Rhinosporidiosis,disease
C0035522,Rib Fractures,disease
C0035528,Riboflavin Deficiency,disease
C0035579,Rickets,disease
C0035585,Rickettsia Infections,disease
C0035592,Rickettsiaceae Infections,disease
C0035613,Rift Valley Fever,disease
C0242707,Right Ventricular Dysfunction,disease
C0162770,Right Ventricular Hypertrophy,disease
C0035624,Rigor Mortis,disease
C0035637,Rinderpest,disease
C0035793,Rocky Mountain Spotted Fever,disease
C4551647,Romano-Ward Syndrome,disease
C0162644,Root Caries,disease
C0035851,Root Resorption,disease
C0376549,Roseolovirus Infections,disease
C0919833,Ross river virus infection,disease
C0035869,Rotavirus Infections,disease
C0032339,Rothmund-Thomson syndrome,disease
C0220991,Rotor Syndrome,disease
C0086942,Rous Sarcoma,disease
C0265222,Royer Syndrome,disease
C0035920,Rubella,disease
C0035934,Rubinstein-Taybi Syndrome,disease
C0376551,Rubulavirus Infections,disease
C3203359,Rupture,disease
C0035956,"Rupture, Spontaneous",disease
C0175693,Russell-Silver syndrome,disease
C1262087,SUNCT Syndrome,disease
C0751824,Sagittal Sinus Thrombophlebitis,disease
C0036089,Salivary Duct Calculi,disease
C0036093,Salivary Gland Diseases,disease
C0036094,Salivary Gland Fistula,disease
C0036118,"Salmonella Infections, Animal",disease
C0036114,Salmonella food poisoning,disease
C0036117,Salmonella infections,disease
C0036130,Salpingitis,disease
C0036231,Sarcocystosis,disease
C0036202,Sarcoidosis,disease
C0036205,"Sarcoidosis, Pulmonary",disease
C1261473,Sarcoma,disease
C0036211,Sarcoma 180,disease
C0036213,Sarcoma 37,disease
C0036214,"Sarcoma, Engelbreth-Holm-Swarm",disease
C4721505,"Sarcoma, Myeloid",disease
C0206652,"Sarcoma, Small Cell",disease
C0036224,"Sarcoma, Yoshida",disease
C0872084,Sarcopenia,symptom
C0036271,Scalp Dermatoses,disease
C0036285,Scarlet Fever,disease
C0036310,Scheuermann's Disease,disease
C0036323,Schistosomiasis,disease
C0036329,Schistosomiasis japonica,disease
C0036330,Schistosomiasis mansoni,disease
C0036339,Schizoid Personality Disorder,disease
C0036341,Schizophrenia,disease
C0036344,"Schizophrenia, Catatonic",disease
C0036346,"Schizophrenia, Childhood",disease
C0036347,"Schizophrenia, Disorganized",disease
C0524988,Schnitzler Syndrome,disease
C0751925,Sciatic Nerve Palsy,disease
C0036396,Sciatica,symptom
C0036400,Scimitar Syndrome,disease
C0036412,Scleral Diseases,disease
C0036413,Scleredema Adultorum,disease
C0036415,Sclerema Neonatorum,disease
C0748540,"Scleroderma, Limited",disease
C0263390,Scleromyxedema,disease
C0036429,Sclerosis,disease
C0036439,"Scoliosis, unspecified",disease
C0544679,"Scotoma, Paracecal",symptom
C0036457,Scrapie,disease
C0036467,Scrofula,disease
C0036472,Scrub Typhus,disease
C0036474,Scurvy,disease
C5200822,Sea Fan Neovascularization,disease
C0036489,Sea-Blue Histiocyte Syndrome,disease
C0085159,Seasonal Affective Disorder,disease
C0206684,Sebaceous Adenocarcinoma,disease
C0036503,Sebaceous Gland Neoplasms,disease
C0036508,Seborrheic dermatitis,disease
C0022603,Seborrheic keratosis,disease
C0030569,Secondary Parkinson Disease,disease
C5232302,Secondary Vesicoureteral Reflux,disease
C3665349,Secondary hypothyroidism,disease
C0344243,See-Saw Nystagmus,disease
C0393912,Segmental Autonomic Dysfunction,symptom
C0751057,"Seizure, Febrile, Complex",disease
C0036601,Self Mutilation,disease
C0036631,Seminoma,disease
C0036659,Sensation Disorders,symptom
C0018784,Sensorineural Hearing Loss (disorder),symptom
C0699739,"Sensory Neuropathy, Hereditary",disease
C0003477,Separation Anxiety Disorder,disease
C2936445,Septic Sacroiliitis,disease
C0040524,Septic Toxemia,disease
C0036690,Septicemia,symptom
C0338503,Septo-Optic Dysplasia,disease
C0262627,Seroma,disease
C0036749,Serositis,disease
C0699828,Serotonin Syndrome,disease
C0206701,Serous Cystadenocarcinoma,disease
C0085394,Serratia Infections,disease
C0036769,Sertoli Cell Tumor,disease
C0206723,Sertoli-Leydig Cell Tumor,disease
C0036830,Serum Sickness,disease
C1175175,Severe Acute Respiratory Syndrome,disease
C0085110,Severe Combined Immunodeficiency,disease
C0036868,Sex Chromosome Aberrations,disease
C0949683,Sex Chromosome Disorders,disease
C0206724,Sex Cord-Stromal Tumor,disease
C0036913,Sexual Sadism,disease
C0525047,Sexual and Gender Disorders,disease
C0036916,Sexually Transmitted Diseases,disease
C0036917,"Sexually Transmitted Diseases, Bacterial",disease
C0036918,"Sexually Transmitted Diseases, Viral",disease
C0036920,Sezary Syndrome,disease
C0686721,Shaken baby syndrome,disease
C0036939,Shared Paranoid Disorder,disease
C0242342,Sheehan Syndrome,disease
C0036974,Shock,disease
C0036980,"Shock, Cardiogenic",disease
C0036982,"Shock, Hemorrhagic",disease
C0036984,"Shock, Surgical",disease
C0036986,"Shock, Traumatic",disease
C0036992,Short Bowel Syndrome,disease
C0037005,Shoulder Dislocation,disease
C0037006,Shoulder Fractures,disease
C0376685,Shoulder Impingement Syndrome,disease
C0037011,Shoulder Pain,symptom
C0220704,Shprintzen syndrome,disease
C0037018,Shwartzman Phenomenon,disease
C0037019,Shy-Drager Syndrome,disease
C0037023,Sialadenitis,disease
C0036091,Sialolithiasis,disease
C0037033,"Sialometaplasia, Necrotizing",disease
C0342853,Sialuria,disease
C0037050,Sick Building Syndrome,disease
C0037054,Sickle Cell Trait,disease
C0002896,Sideroblastic anemia,disease
C0037061,Siderosis,disease
C0037072,Sigmoid Diseases,disease
C0037116,Silicosis,disease
C0037118,Silicotuberculosis,disease
C0080151,Simian Acquired Immunodeficiency Syndrome,disease
C0456483,Simple Endometrial Hyperplasia,disease
C1384670,Single umbilical artery,disease
C0037188,Sinoatrial Block,disease
C1955864,"Sinus Arrest, Cardiac",disease
C0003813,Sinus Arrhythmia,disease
C0428908,Sinus Node Dysfunction (disorder),disease
C0266494,Sinus Pericranii,disease
C0039239,Sinus Tachycardia,disease
C0019625,Sinus histiocytosis,disease
C0037199,Sinusitis,disease
C0037221,Situs Inversus,disease
C0037231,Sjogren-Larsson Syndrome,disease
C0037268,Skin Abnormalities,disease
C4721806,Skin Basal Cell Carcinoma,disease
C0162627,"Skin Diseases, Bacterial",disease
C0162817,"Skin Diseases, Eczematous",disease
C0037277,"Skin Diseases, Genetic",disease
C0037278,"Skin Diseases, Infectious",disease
C0037279,"Skin Diseases, Metabolic",disease
C0162818,"Skin Diseases, Papulosquamous",disease
C0037280,"Skin Diseases, Parasitic",disease
C0162819,"Skin Diseases, Vascular",disease
C0162628,"Skin Diseases, Viral",disease
C0037299,Skin Ulcer,symptom
C0178298,Skin and subcutaneous tissue disorders,disease
C0376154,Skin callus,disease
C0376527,Skull Base Neoplasms,disease
C0751807,"Skull Fracture, Compound Depressed",disease
C0751810,"Skull Fracture, Transphenoid Basilar",disease
C0037305,Skull Neoplasms,disease
C0037315,Sleep Apnea Syndromes,disease
C0877792,"Sleep Disorders, Circadian Rhythm",disease
C0456511,Sleep Paralysis,disease
C0456512,Sleep Starts,disease
C0393774,Sleep-Related Bruxism,disease
C0393776,Sleep-Related Painful Erections,disease
C0037341,Slow Virus Diseases,disease
C0149925,Small cell carcinoma of lung,disease
C0175694,Smith-Lemli-Opitz Syndrome,disease
C0037367,Smoke Inhalation Injury,disease
C0206658,Smooth Muscle Tumor,disease
C0037379,Snake Bites,disease
C0282492,Sneddon Syndrome,disease
C0149778,Soft Tissue Infection,disease
C0037578,Soft Tissue Injuries,disease
C0037579,Soft Tissue Neoplasms,disease
C2350019,Solitary Pulmonary Nodule,disease
C1266119,Solitary fibrous tumor,disease
C0037650,Somatoform Disorder,disease
C0037661,Somatostatinoma,disease
C0037672,Somnambulism,disease
C0037753,Sparganosis,disease
C0152116,Spasmodic torticollis,symptom
C0264598,Spastic Aphonia,symptom
C0037856,Spermatic Cord Torsion,disease
C0037859,Spermatocele,disease
C0037886,Sphenoid Sinusitis,disease
C0878588,Sphincter of Oddi Dysfunction,disease
C0037899,Sphingolipidoses,disease
C1138421,Spider Veins,symptom
C0080178,Spina Bifida,disease
C0037917,Spina Bifida Cystica,disease
C0080174,Spina Bifida Occulta,disease
C0751875,Spinal Cord Demyelinating Autoimmune Diseases,disease
C0037928,Spinal Cord Diseases,disease
C0037933,Spinal Diseases,disease
C0080179,Spinal Fractures,disease
C0037937,Spinal Injuries,disease
C0700595,Spinal Muscular Atrophies of Childhood,disease
C0026847,Spinal Muscular Atrophy,disease
C0037939,Spinal Neoplasms,disease
C0037942,Spinal Osteophytosis,disease
C0037944,Spinal Stenosis,disease
C0752120,Spinocerebellar Ataxia Type 1,disease
C0037974,Spirochaetales Infections,disease
C0162636,Spirurida Infections,disease
C0037997,Splenic Diseases,disease
C0037998,Splenic Infarction,disease
C0038000,Splenic Rupture,disease
C0038002,Splenomegaly,symptom
C0206369,Splenosis,disease
C0949690,Spondylarthritis,disease
C0949691,Spondylarthropathies,disease
C0038012,Spondylitis,disease
C3541456,"Spondyloepiphyseal Dysplasia Tarda, X-Linked",disease
C0038018,Spondylolysis,disease
C0864813,Sporothrix schenckii Infection,disease
C0038054,"Sprue, Tropical",disease
C0007137,Squamous cell carcinoma,disease
C0038159,Staphylococcal Food Poisoning,disease
C0032308,Staphylococcal Pneumonia,disease
C0038165,Staphylococcal Scalded Skin Syndrome,disease
C0038166,Staphylococcal Skin Infections,disease
C1318973,Staphylococcus aureus infection,disease
C0038187,Starvation,disease
C0038218,Status Asthmaticus,disease
C0038235,Steatitis,disease
C2711227,Steatohepatitis,disease
C0038238,Steatorrhea,symptom
C1261287,Stenosis,disease
C0038273,Stereotypic Movement Disorder,disease
C4074771,"Sterility, Reproductive",symptom
C1257809,"Steroid Metabolism, Inborn Errors",disease
C0085292,Stiff-Person Syndrome,disease
C0595939,Stillbirth,disease
C0038354,Stomach Diseases,disease
C0038355,Stomach Diverticulum,disease
C0038357,Stomach Rupture,disease
C0038359,Stomach Volvulus,disease
C0038364,"Stomatitis, Denture",disease
C0038366,"Stomatitis, Herpetic",disease
C0206733,Strawberry nevus of skin,disease
C0155862,Streptococcal pneumonia,disease
C0038441,"Stress Disorders, Traumatic",disease
C0236816,"Stress Disorders, Traumatic, Acute",disease
C2677794,Stress-induced polymorphic ventricular tachycardia,disease
C0270733,Striatonigral Degeneration,disease
C0038459,"Strongyle Infections, Equine",disease
C0162637,Strongylida Infections,disease
C0038478,Struma Ovarii,disease
C0038505,Sturge-Weber Syndrome,disease
C0751527,"Stuttering, Adult",symptom
C0014122,Subacute Bacterial Endocarditis,disease
C0221065,Subacute Combined Degeneration,disease
C0154333,Subacute Delirium,symptom
C0038522,Subacute Sclerosing Panencephalitis,disease
C0040149,Subacute thyroiditis,disease
C0340375,Subaortic stenosis,disease
C0795688,"Subarachnoid Hemorrhage, Intracranial",disease
C0475073,"Subarachnoid Hemorrhage, Traumatic",disease
C0751531,Subclavian Steal,disease
C0393561,Subcortical Vascular Dementia,disease
C0038536,Subcutaneous Emphysema,disease
C0038538,Subdural Effusion,disease
C0341869,"Subfertility, Female",disease
C0848676,"Subfertility, Male",disease
C0038554,Sublingual Gland Neoplasms,disease
C0038557,Submandibular Gland Diseases,disease
C0038558,Submandibular Gland Neoplasms,disease
C0038565,Subphrenic Abscess,disease
C0740858,Substance abuse problem,disease
C0085298,Sudden Cardiac Death,disease
C0011071,Sudden death,disease
C0038644,Sudden infant death syndrome,disease
C0038663,Suicide attempt,disease
C0038732,Sulfhemoglobinemia,disease
C0038814,Sunburn,symptom
C0038819,Sunstroke,disease
C0038826,Superinfection,disease
C0038828,Superior Mesenteric Artery Syndrome,disease
C0038833,Superior Vena Cava Syndrome,disease
C0031024,Suppurative Periapical Periodontitis,disease
C0029888,Suppurative otitis media,disease
C0038874,Supratentorial Neoplasms,disease
C0003499,Supravalvular aortic stenosis,disease
C0039240,Supraventricular tachycardia,disease
C0038940,Surgical Wound Dehiscence,disease
C0038941,Surgical Wound Infection,disease
C2717757,Susac Syndrome,symptom
C0038981,Swayback,disease
C0038986,Sweat Gland Diseases,disease
C0038987,Sweat Gland Neoplasms,disease
C0242843,Sweating Sickness,symptom
C0085077,Sweet Syndrome,disease
C0039007,Swine Erysipelas,disease
C0276357,Swine influenza,disease
C0264395,Swyer-James Syndrome,disease
C0751721,"Syncope, Cerebral",symptom
C0039075,Syndactyly,disease
C0039082,Syndrome,disease
C0234362,Synkinesis,symptom
C1833340,Synostotic Posterior Plagiocephaly,disease
C0085648,Synovial Cyst,disease
C0878705,Synovial Plica Syndrome,disease
C0029427,Synovial osteochondromatosis,disease
C0263859,"Synovitis, Acne, Pustulosis, Hyperostosis, and Osteitis Syndrome",disease
C0039128,Syphilis,disease
C0039132,"Syphilis, Cutaneous",disease
C0039133,"Syphilis, Latent",disease
C0007939,Syphilitic chancre,disease
C0206673,Syringoma,disease
C0242966,Systemic Inflammatory Response Syndrome,disease
C0036421,Systemic Scleroderma,disease
C0264939,Systemic Vasculitis,disease
C0079772,T-Cell Lymphoma,disease
C0206744,"T-Lymphocytopenia, Idiopathic CD4-Positive",disease
C2718017,TDP-43 Proteinopathies,disease
C0080203,Tachyarrhythmia,symptom
C0039232,"Tachycardia, Atrioventricular Nodal Reentry",disease
C0039234,"Tachycardia, Ectopic Atrial",disease
C0039235,"Tachycardia, Ectopic Junctional",disease
C0242514,"Tachycardia, Reciprocating",disease
C0039238,"Tachycardia, Sinoatrial Nodal Reentry",disease
C5392955,Taenia serialis Infection,disease
C1739395,Takotsubo Cardiomyopathy,disease
C0152237,Talipes Calcaneovalgus,disease
C0751544,Tangier Disease Neuropathy,disease
C0520720,Tarlov Cysts,disease
C0039319,Tarsal Tunnel Syndrome,disease
C5392959,Taste Dysfunction,symptom
C0278155,Taste-Blindness,symptom
C0949664,Tauopathies,disease
C1956413,Taussig-Bing Anomaly,disease
C0376699,"Teeth, Endodontically-Treated",disease
C1956391,Temporal Arteritis,disease
C0039494,Temporomandibular Joint Disorders,disease
C0039496,Temporomandibular Joint Dysfunction Syndrome,disease
C1568272,Tendinopathy,disease
C0158329,Tendon Entrapment,disease
C0039504,Tendon Injuries,disease
C0039516,Tennis Elbow,disease
C0039520,Tenosynovitis,disease
C0033893,Tension Headache,disease
C0206664,Teratocarcinoma,disease
C0541798,Terminal insomnia,symptom
C0039584,Testicular Diseases,disease
C1262061,Testicular Hematocele,disease
C1720771,Testicular Hydrocele,disease
C0151721,Testicular hypogonadism,disease
C0917812,Tetanilla,symptom
C0039614,Tetanus,disease
C0080218,Tethered Cord Syndrome,disease
C0039685,Tetralogy of Fallot,disease
C0039730,Thalassemia,disease
C0085578,Thalassemia Minor,disease
C0039743,Thanatophoric Dysplasia,disease
C0039747,Thecoma,disease
C0039841,Thiamine Deficiency,disease
C0039978,Thoracic Diseases,disease
C0039980,Thoracic Injuries,disease
C0039981,Thoracic Neoplasms,disease
C1261380,Thoracic spondylosis,disease
C0000821,Threatened abortion,disease
C0040015,Thrombasthenia,disease
C0040021,Thromboangiitis Obliterans,disease
C0040034,Thrombocytopenia,disease
C0857305,Thrombocytopenic purpura,symptom
C0836924,Thrombocytosis,disease
C3489628,"Thrombocytosis, Autosomal Dominant",disease
C0040038,Thromboembolism,disease
C0398623,Thrombophilia,disease
C2717961,Thrombotic Microangiopathies,disease
C0087086,Thrombus,disease
C0205969,Thymic Carcinoma,disease
C0040115,Thymus Hyperplasia,disease
C0040124,Thyroglossal Cyst,disease
C0040127,Thyroid Crisis,disease
C0040128,Thyroid Diseases,disease
C2940786,Thyroid Hormone Resistance Syndrome,disease
C0040137,Thyroid Nodule,disease
C0549473,Thyroid carcinoma,disease
C0040147,Thyroiditis,disease
C0040150,"Thyroiditis, Suppurative",disease
C0040156,Thyrotoxicosis,disease
C0751932,Tibial Neuropathy,disease
C0040196,Tick Infestations,disease
C0040197,Tick Paralysis,disease
C0040198,Tick Toxicoses,disease
C0162699,Tick-Borne Infections,disease
C0040254,Tinea Favosa,disease
C0040259,Tinea Pedis,symptom
C0040262,Tinea Versicolor,disease
C0751557,"Tinnitus, Tensor Palatini Induced",symptom
C0001511,Tissue Adhesions,disease
C0234544,Todd Paralysis,symptom
C2862185,Toddler's Fracture,disease
C0040361,Togaviridae Infections,disease
C0040381,Tolosa-Hunt Syndrome,disease
C0040411,Tongue Neoplasms,disease
C0751611,"Tonic Pupil, Neuropathic",symptom
C0014549,Tonic-Clonic Epilepsy,symptom
C0040425,Tonsillitis,symptom
C0040428,Tooth Abrasion,disease
C3489529,"Tooth Agenesis, Familial",disease
C0155930,Tooth Ankylosis,disease
C0004277,Tooth Attrition,disease
C0040443,Tooth Avulsion,disease
C0085511,Tooth Demineralization,disease
C0040434,Tooth Discoloration,disease
C0040435,Tooth Diseases,disease
C0040438,"Tooth Eruption, Ectopic",disease
C0040441,Tooth Fractures,disease
C0242891,Tooth Injuries,disease
C0080233,Tooth Loss,disease
C0040444,Tooth Migration,disease
C0040445,Tooth Mobility,disease
C0040451,Tooth Resorption,disease
C2717979,Tooth Wear,disease
C0040460,Toothache,symptom
C0455718,Top of the Basilar Syndrome,disease
C0206607,Torovirus Infections,disease
C0040479,Torsades de Pointes,disease
C1956418,Torsion Abnormality,disease
C0271371,Total Third-Nerve Palsy,disease
C0154659,Toxic Encephalitis,disease
C0014518,Toxic Epidermal Necrolysis,disease
C0392622,Toxic effect of carbon tetrachloride,disease
C0040553,Toxocariasis,disease
C0040558,Toxoplasmosis,disease
C0040559,"Toxoplasmosis, Animal",disease
C0085315,"Toxoplasmosis, Cerebral",disease
C0751562,"Toxoplasmosis, Fetal",disease
C0040580,Tracheal Diseases,disease
C0040582,Tracheal Neoplasms,disease
C0040583,Tracheal Stenosis,disease
C0040584,Tracheitis,disease
C0340231,Tracheobronchomalacia,disease
C0040587,Tracheobronchomegaly,disease
C0040588,Tracheoesophageal Fistula,disease
C0948187,Tracheomalacia,disease
C0040592,Trachoma,disease
C0007787,Transient Ischemic Attack,disease
C0341934,Transient hypertension of pregnancy,disease
C0040765,Transsexualism,disease
C0040774,Transvestism,disease
C0751817,Traumatic Carotid-Cavernous Sinus Fistula,disease
C0877578,Treatment related secondary malignancy,disease
C0040830,Trench Fever,disease
C0221259,Trichiasis,disease
C1321580,Trichobezoar disorder,disease
C0040921,Trichomonas Infections,disease
C0040923,Trichomonas Vaginitis,disease
C0040922,Trichomonas vaginalis,disease
C4505442,Trichophyton mentagrophytes Infection,disease
C0040947,Trichostrongyloidiasis,disease
C0040948,Trichostrongylosis,disease
C1955934,Trichothiodystrophy Syndromes,disease
C0040953,Trichotillomania,disease
C0243002,Tricuspid Atresia,disease
C0040961,Tricuspid Valve Insufficiency,disease
C0040962,Tricuspid Valve Prolapse,disease
C0040963,Tricuspid Valve Stenosis,disease
C1565172,Trigeminal Autonomic Cephalalgias,disease
C0393786,"Trigeminal Neuralgia, Idiopathic",disease
C0393789,"Trigeminal Neuropathy, Idiopathic",disease
C0410060,Trigger Thumb,disease
C0041022,Trilogy of Fallot,disease
C5690870,"Trochlear Fractures, Femur",disease
C0041170,Trombiculiasis,disease
C0751567,Trophoblastic Cancer,disease
C0030481,Tropical Spastic Paraparesis,disease
C0266361,True Hermaphroditism (disorder),disease
C0041207,"Truncus Arteriosus, Persistent",disease
C0041227,Trypanosomiasis,disease
C0041230,"Trypanosomiasis, Bovine",disease
C0343029,Tuberculid,disease
C0023351,Tuberculoid leprosy,disease
C0041295,Tuberculoma,disease
C0041296,Tuberculosis,disease
C0041306,"Tuberculosis, Avian",disease
C0041307,"Tuberculosis, Bovine",disease
C0041308,"Tuberculosis, Cardiovascular",disease
C0275904,"Tuberculosis, Central Nervous System",disease
C0206525,"Tuberculosis, Drug-Resistant",disease
C0041310,"Tuberculosis, Endocrine",disease
C0041311,"Tuberculosis, Female Genital",disease
C0041312,"Tuberculosis, Gastrointestinal",disease
C0041313,"Tuberculosis, Hepatic",disease
C0041315,"Tuberculosis, Laryngeal",disease
C0041317,"Tuberculosis, Male Genital",disease
C0041321,"Tuberculosis, Miliary",disease
C0041322,"Tuberculosis, Ocular",disease
C0041323,"Tuberculosis, Oral",disease
C0041327,"Tuberculosis, Pulmonary",disease
C0041328,"Tuberculosis, Renal",disease
C0041331,"Tuberculosis, Splenic",disease
C0041333,"Tuberculosis, Urogenital",disease
C0751568,Tuberculous Hypertrophic Pachymeningitis,disease
C0041341,Tuberous Sclerosis,disease
C0041351,Tularemia,disease
C0041364,Tumor Lysis Syndrome,disease
C1720811,Tumor of Rete Testis,disease
C0021432,"Tumor, Infratentorial",disease
C0001618,Tumors of Adrenal Cortex,disease
C0406185,Turf Toe,disease
C0041428,"Twins, Conjoined",disease
C0206504,Tympanic Membrane Perforation,disease
C0994516,Type 1 Duane Retraction Syndrome,disease
C0041466,Typhoid Fever,disease
C0751161,UDPglucose 4-epimerase deficiency disease,disease
C0041582,Ulcer,disease
C0009324,Ulcerative Colitis,disease
C0041601,Ulna Fractures,disease
C0154743,Ulnar Neuropathies,disease
C0014558,Uncinate Epilepsy,disease
C0041657,Unconscious State,symptom
C0040458,Unerupted tooth,disease
C0431664,Unilateral Cryptorchidism,symptom
C1567426,Unilateral Multicystic Dysplastic Kidney,disease
C2607947,Unilateral deafness,symptom
C0566625,Unintelligible Articulation,symptom
C0969675,Uniparental Heterodisomy,disease
C0751785,Unverricht-Lundborg Syndrome,disease
C0751761,Upper Airway Resistance Sleep Apnea Syndrome,disease
C0919631,"Upper Extremity Deep Vein Thrombosis, Primary",disease
C0749794,"Upper Extremity Deformities, Congenital",disease
C0041912,Upper Respiratory Infections,disease
C0041915,Urachal Cyst,disease
C0154246,"Urea Cycle Disorders, Inborn",disease
C0085395,Ureaplasma Infections,disease
C0041948,Uremia,disease
C1456865,Ureteral Calculi,disease
C0041954,Ureteral Diseases,disease
C0041956,Ureteral obstruction,disease
C0041960,Ureterocele,disease
C0041952,Ureterolithiasis,disease
C0700101,Urethral Carcinoma,disease
C0041969,Urethral Diseases,disease
C0041972,Urethral Obstruction,disease
C0041976,Urethritis,disease
C0150045,Urge Incontinence,symptom
C0005683,Urinary Bladder Calculi (disorder),disease
C0005686,Urinary Bladder Diseases,disease
C0005690,Urinary Bladder Fistula,disease
C0042018,Urinary Calculi,disease
C0042024,Urinary Incontinence,symptom
C0080274,Urinary Retention,symptom
C1704430,Urinary Schistosomiasis,disease
C0042025,Urinary Stress Incontinence,symptom
C0042021,Urinary Tract Fistula,disease
C0042029,Urinary tract infection,symptom
C0042035,Urination Disorders,disease
C0042063,Urogenital Abnormalities,disease
C0451641,Urolithiasis,symptom
C0042075,Urologic Diseases,disease
C0042109,Urticaria,symptom
C0042111,Urticaria Pigmentosa,disease
C0263334,"Urticaria, Aquagenic",disease
C0271097,Usher Syndrome,symptom
C0153567,Uterine Cancer,disease
C0007871,Uterine Cervical Incompetence,disease
C0007873,Uterine Cervical Neoplasm,disease
C0007860,Uterine Cervicitis,disease
C0042131,Uterine Diseases,disease
C0042135,Uterine Inertia,disease
C0162482,Uterine Inversion,disease
C0042139,Uterine Perforation,disease
C0042143,Uterine Rupture,disease
C0042134,Uterine hemorrhage,disease
C0042161,Uveal Diseases,disease
C0042162,Uveal Neoplasms,disease
C0042164,Uveitis,disease
C0042166,"Uveitis, Intermediate",disease
C0042167,"Uveitis, Posterior",disease
C0042168,"Uveitis, Suppurative",disease
C0042170,Uveomeningoencephalitic Syndrome,disease
C0042171,Uveoparotid Fever,disease
C0042214,Vaccinia,disease
C0227791,Vaginal Discharge,symptom
C0042251,Vaginal Diseases,disease
C0042253,Vaginal Fistula,disease
C0205990,Vaginal Prolapse,disease
C0042267,Vaginitis,disease
C2004487,Vaginospasm,disease
C0153017,Varicella Zoster Encephalitis,disease
C0042341,Varicocele,disease
C0042344,Varicose Ulcer,disease
C0042345,Varicosity,disease
C0162532,Variegate Porphyria,disease
C0001906,Variola Minor,disease
C0042373,Vascular Diseases,disease
C0080304,Vascular Fistula,disease
C0042376,Vascular Headaches,disease
C0600502,Vascular Hemostatic Disorders,disease
C0282607,Vascular Neoplasms,disease
C0178324,Vascular System Injuries,disease
C0158570,Vascular anomaly,disease
C0042384,Vasculitis,symptom
C0151436,"Vasculitis, Leukocytoclastic, Cutaneous",disease
C0751895,"Vasospasm, Intracranial",disease
C0917808,Vegetative State,symptom
C1562503,Vein of Galen Malformations,disease
C0042454,Velopharyngeal Insufficiency,disease
C0042465,"Venereal Tumors, Veterinary",disease
C0014078,Venezuelan equine encephalomyelitis,disease
C0042485,Venous Insufficiency,disease
C1861172,Venous Thromboembolism,disease
C0042487,Venous Thrombosis,disease
C2350350,Ventilator-Induced Lung Injury,disease
C0019326,Ventral Hernia,disease
C0242973,Ventricular Dysfunction,disease
C0042510,Ventricular Fibrillation,disease
C0152173,Ventricular Flutter,disease
C0042512,Ventricular Outflow Obstruction,disease
C0600519,Ventricular Remodeling,disease
C0018818,Ventricular Septal Defects,disease
C1956158,Ventricular Septal Perforation,disease
C0206706,Verrucous carcinoma,disease
C0338586,Vertebral Artery Dissection,disease
C0751572,Vertebrobasilar Dolichoectasia,disease
C0750949,Vertebrogenic Pain Syndrome,symptom
C1527320,"Vertigo, Aural",disease
C0042582,Vesicovaginal Fistula,disease
C0080159,Vesicular Skin Diseases,disease
C0032633,Vesicular eczema of hands and/or feet,disease
C0042594,Vestibular Diseases,disease
C0001163,Vestibulocochlear Nerve Diseases,disease
C0042636,Vibrio Infections,disease
C0009774,Viral Conjunctivitis,disease
C0243010,Viral Encephalitis,disease
C0025297,Viral meningitis,disease
C0042749,Viremia,disease
C0042783,Visceral Prolapse,disease
C0080323,Visna,disease
C3665347,Visual Impairment,symptom
C0278188,Visual partial seizure,disease
C0042842,Vitamin A Deficiency,disease
C0042847,Vitamin B 12 Deficiency,disease
