Id,Label,condition
C0027854,Neurologic Manifestations,symptom
C0271202,Hemianopsia,symptom
C0020302,Hydrophthalmos,disease
C0002890,"Anemia, Myelophthisic",disease
C0022079,Iris Neoplasms,disease
C0037033,"Sialometaplasia, Necrotizing",disease
C0008522,Choroid Hemorrhage,disease
C0023309,Lens Subluxation,disease
C0017609,"Glaucoma, Neovascular",disease
C0152136,Low Tension Glaucoma,disease
C0271091,Retinoschisis,disease
C0040015,Thrombasthenia,disease
C0040381,Tolosa-Hunt Syndrome,disease
C0022078,Iris Diseases,disease
C1609538,Latent Tuberculosis,disease
C0040262,Tinea Versicolor,disease
C1258039,Henipavirus Infections,disease
C3494181,Glomus Jugulare Tumor,disease
C0270932,Paraneoplastic Polyneuropathy,disease
C0149925,Small Cell Lung Carcinoma,disease
C0376685,Shoulder Impingement Syndrome,disease
C0751336,Distal Myopathies,disease
C0751713,"Myositis, Inclusion Body",disease
C0006430,Burning Mouth Syndrome,disease
C0751726,Hemifacial Spasm,symptom
C0031055,Pericoronitis,disease
C0264598,Aphonia,symptom
C0003165,Anthracosis,disease
C0393665,"Multiple Sclerosis, Chronic Progressive",disease
C1299624,Postural Orthostatic Tachycardia Syndrome,disease
C0038868,"Supranuclear Palsy, Progressive",symptom
C0546983,Post-Concussion Syndrome,disease
C0752150,"Headache Disorders, Primary",disease
C0393743,Paroxysmal Hemicrania,disease
C0752146,"Headache Disorders, Secondary",disease
C0270612,Leukoencephalopathies,disease
C0393598,Dystonic Disorders,disease
C0231311,Jet Lag Syndrome,disease
C0751050,Communication Disorders,symptom
C0001825,Agraphia,symptom
C0750915,Anomia,symptom
C0751612,Anisocoria,symptom
C0751774,Nocturnal Myoclonus Syndrome,disease
C0022575,Keratoconjunctivitis Sicca,disease
C0025322,"Menopause, Premature",disease
C0012628,Discrete Subaortic Stenosis,disease
C2717865,Anti-Neutrophil Cytoplasmic Antibody-Associated Vasculitis,disease
C0023510,Leukocyte Disorders,disease
C0017551,Gilbert Disease,disease
C0162835,Hypopigmentation,disease
C0221032,"Lipodystrophy, Congenital Generalized",disease
C0236816,"Stress Disorders, Traumatic, Acute",disease
C0014089,Encopresis,symptom
C0029461,Osteoradionecrosis,disease
C0001630,Adrenal Rest Tumor,disease
C0031269,Peutz-Jeghers Syndrome,disease
C0475073,"Subarachnoid Hemorrhage, Traumatic",disease
C0086468,Prenatal Injuries,disease
C4551647,Romano-Ward Syndrome,disease
C0023461,"Leukemia, Mast-Cell",disease
C2242987,Mastocytoma,disease
C0003650,Apudoma,disease
C0549471,Pancoast Syndrome,disease
C1306571,Hepatic Insufficiency,disease
C0751611,Tonic Pupil,symptom
C1720983,Channelopathies,disease
C0022541,Kearns-Sayre Syndrome,disease
C1956413,Double Outlet Right Ventricle,disease
C0003505,Aortic Valve Prolapse,disease
C0016052,Fibromuscular Dysplasia,disease
C0006845,"Candidiasis, Chronic Mucocutaneous",disease
C0040261,Onychomycosis,disease
C0020091,Deltaretrovirus Infections,disease
C1955860,"Leukemia, Large Granular Lymphocytic",disease
C0206139,"Lichen Planus, Oral",disease
C0035460,"Rhinitis, Vasomotor",disease
C0015503,Factor VII Deficiency,disease
C0015519,Factor X Deficiency,disease
C0015530,Factor XIII Deficiency,disease
C0853030,Hyperamylasemia,disease
C0085292,Stiff-Person Syndrome,disease
C0751932,Tibial Neuropathy,disease
C0023370,Leriche Syndrome,disease
C0242645,Blue Toe Syndrome,disease
C0263859,Acquired Hyperostosis Syndrome,disease
C0033790,Pseudobulbar Palsy,symptom
C0033075,Presbyopia,disease
C0751246,Illusions,symptom
C0027070,Myoepithelioma,disease
C0017672,Glossalgia,symptom
C0037899,Sphingolipidoses,disease
C0751091,"Dyslexia, Acquired",symptom
C0001816,Agnosia,symptom
C0017494,Gerstmann Syndrome,symptom
C0751033,Cervical Rib Syndrome,disease
C0010324,Crigler-Najjar Syndrome,disease
C0008373,Cholesteatoma,disease
C0028431,"Nose Deformities, Acquired",disease
C0155490,"Cholesteatoma, Middle Ear",disease
C0155552,"Hearing Loss, Mixed Conductive-Sensorineural",symptom
C0751814,Cerebrovascular Trauma,disease
C0994516,Duane Retraction Syndrome,disease
C0751810,"Skull Fracture, Basilar",disease
C0333157,Colloid Cysts,disease
C0205770,"Papilloma, Choroid Plexus",disease
C0751026,Cerebrospinal Fluid Otorrhea,symptom
C0270733,Striatonigral Degeneration,disease
C0018523,Pantothenate Kinase-Associated Neurodegeneration,disease
C0751843,"Infarction, Anterior Cerebral Artery",disease
C0026654,Moyamoya Disease,disease
C0751892,"Intracranial Hemorrhage, Hypertensive",disease
C0751072,Frontotemporal Lobar Degeneration,disease
C0270707,Kluver-Bucy Syndrome,disease
C0751776,"Myoclonic Epilepsies, Progressive",disease
C0085543,Epilepsia Partialis Continua,disease
C0234523,"Apraxia, Ideomotor",symptom
C0751136,"Pain, Referred",symptom
C0015765,Feline Panleukopenia,disease
C0085165,Enzootic Bovine Leukosis,disease
C0020102,HTLV-II Infections,disease
C0037341,Slow Virus Diseases,disease
C0752184,Central Nervous System Helminthiasis,disease
C0206632,Angiolipoma,disease
C1266119,Solitary Fibrous Tumors,disease
C0751678,Ganglioglioma,disease
C1622510,Neurocytoma,disease
C0206718,Ganglioneuroblastoma,disease
C0206703,"Carcinoma, Giant Cell",disease
C0334448,"Nevus, Blue",disease
C0085138,Choroid Plexus Neoplasms,disease
C1261380,Spondylosis,disease
C0162672,MERRF Syndrome,disease
C0221055,Myotonic Disorders,disease
C0002452,Amelogenesis Imperfecta,disease
C0018776,"Hearing Loss, Central",symptom
C0751877,Hereditary Central Nervous System Demyelinating Diseases,disease
C0751914,Pelizaeus-Merzbacher Disease,disease
C0268274,"Gangliosidoses, GM2",disease
C0034345,Pyruvate Dehydrogenase Complex Deficiency Disease,disease
C0751798,"Brain Hemorrhage, Traumatic",disease
C0007761,Myoclonic Cerebellar Dyssynergia,disease
C0043019,Lateral Medullary Syndrome,disease
C0085220,Cerebral Amyloid Angiopathy,disease
C0751783,Lafora Disease,disease
C0270724,Neuroaxonal Dystrophies,disease
C0752128,Spinal Cord Vascular Diseases,disease
C0029125,"Optic Atrophies, Hereditary",disease
C0566625,Articulation Disorders,symptom
C0684219,Myokymia,symptom
C0751882,"Myasthenic Syndromes, Congenital",disease
C0751660,Amyloid Neuropathies,disease
C0751765,Night Terrors,disease
C0003076,Aniridia,disease
C0026755,Multiple Carboxylase Deficiency,disease
C0220754,Biotinidase Deficiency,disease
C0024748,alpha-Mannosidosis,disease
C0268237,Cytochrome-c Oxidase Deficiency,disease
C0236970,Alcohol-Induced Disorders,disease
C0220654,Meningeal Carcinomatosis,disease
C0011989,Camurati-Engelmann Syndrome,disease
C0206042,"Insomnia, Fatal Familial",disease
C1879312,Lissencephaly,disease
C1720956,Hyper-IgM Immunodeficiency Syndrome,disease
C0949570,Wheat Hypersensitivity,disease
C0221065,Subacute Combined Degeneration,disease
C0019553,Hip Contracture,disease
C0016049,"Fibromatosis, Gingival",disease
C0023795,Lipoid Proteinosis of Urbach and Wiethe,disease
C0456511,Sleep Paralysis,disease
C0393576,Neuroacanthocytosis,disease
C0454573,"Aphasia, Broca",symptom
C0393777,Nocturnal Paroxysmal Dystonia,disease
C0085411,Angiodysplasia,disease
C0206653,Angiomyoma,disease
C0026363,Orofaciodigital Syndromes,disease
C0149870,De Quervain Disease,disease
C0410060,Trigger Finger Disorder,disease
C0003164,Anthracosilicosis,disease
C0752323,"Epilepsy, Partial, Motor",disease
C0152180,Accessory Nerve Diseases,disease
C0234362,Synkinesis,symptom
C0752295,Sleep Arousal Disorders,disease
C0037231,Sjogren-Larsson Syndrome,disease
C1279481,X-Linked Combined Immunodeficiency Diseases,disease
C4042763,Delayed Emergence from Anesthesia,disease
C1450010,"Plagiocephaly, Nonsynostotic",disease
C0042454,Velopharyngeal Insufficiency,disease
C0271375,Trochlear Nerve Diseases,disease
C0003078,Aniseikonia,disease
C0282512,Landau-Kleffner Syndrome,disease
C0019537,High Pressure Neurological Syndrome,disease
C0013528,Echolalia,symptom
C1516516,Chromosome Duplication,disease
C0158982,"Myasthenia Gravis, Neonatal",disease
C0282513,"Aphasia, Primary Progressive",symptom
C0005744,Blepharophimosis,disease
C0751690,Neurofibrosarcoma,disease
C0393774,Sleep Bruxism,disease
C0278188,"Epilepsy, Partial, Sensory",disease
C0456512,Sleep-Wake Transition Disorders,disease
C0079588,"Ichthyosis, X-Linked",disease
C0021268,Inert Gas Narcosis,disease
C0162533,"Porphyrias, Hepatic",disease
C0034880,Hyperacusis,symptom
C0454575,"Aphasia, Wernicke",symptom
C0022387,Jervell-Lange Nielsen Syndrome,disease
C0003824,Firesetting Behavior,disease
C0751194,"Hematoma, Subdural, Spinal",disease
C0040445,Tooth Mobility,disease
C0040443,Tooth Avulsion,disease
C0014670,Equinus Deformity,disease
C1956234,Putaminal Hemorrhage,disease
C1839259,"Bulbo-Spinal Atrophy, X-Linked",disease
C0026139,Milk Sickness,disease
C0729544,Central Nervous System Fungal Infections,disease
C0206637,"Chondrosarcoma, Mesenchymal",disease
C0158461,Hammer Toe Syndrome,disease
C0395932,Vestibular Neuronitis,disease
C1850386,Giant Axonal Neuropathy,disease
C0034341,Pyruvate Carboxylase Deficiency Disease,disease
C0238265,Marchiafava-Bignami Disease,disease
C0751706,Primary Progressive Nonfluent Aphasia,symptom
C0234471,"Aphasia, Conduction",symptom
C2717760,Alien Hand Syndrome,symptom
C0018425,Gyrate Atrophy,disease
C0398791,Nijmegen Breakage Syndrome,disease
C0030764,Pedophilia,disease
C0234447,Stupor,symptom
C0030477,Paranoid Personality Disorder,disease
C0030631,Passive-Aggressive Personality Disorder,disease
C0006895,Capgras Syndrome,disease
C0040774,Transvestism,disease
C0234512,Prosopagnosia,symptom
C0949683,Sex Chromosome Disorders,disease
C0086040,Compulsive Personality Disorder,disease
C0751840,"Alexia, Pure",symptom
C0018779,"Hearing Loss, Functional",symptom
C1848213,Periventricular Nodular Heterotopia,disease
C0008525,Choroideremia,disease
C0265240,Goldenhar Syndrome,disease
C2936346,22q11 Deletion Syndrome,disease
C1955603,Deaf-Blind Disorders,symptom
C0271097,Usher Syndromes,symptom
C2607947,"Hearing Loss, Unilateral",symptom
C0525043,Reactive Attachment Disorder,disease
C0014522,Epidermodysplasia Verruciformis,disease
C0006131,Branchioma,disease
C0206661,Gonadoblastoma,disease
C0022367,"Jaw, Edentulous, Partially",disease
C0524948,Maxillofacial Abnormalities,disease
C0029293,Oroantral Fistula,disease
C0017567,Gingival Hypertrophy,disease
C0236001,Gingival Recession,disease
C0011436,Dentinogenesis Imperfecta,disease
C0266061,Open Bite,disease
C1527338,"Cerebral Amyloid Angiopathy, Familial",disease
C0233795,"Amnesia, Anterograde",symptom
C0950122,Frasier Syndrome,disease
C4048196,beta-Mannosidosis,disease
C0751807,"Skull Fracture, Depressed",disease
C2718017,TDP-43 Proteinopathies,disease
C0751941,Glossopharyngeal Nerve Diseases,disease
C0751676,"Neoplasms, Basal Cell",disease
C0023481,"Leukemia, Neutrophilic, Chronic",disease
C0394016,"Coma, Post-Head Injury",disease
C0017409,Herpes Zoster Oticus,disease
C2717757,Susac Syndrome,symptom
C1956255,"Pre-Excitation, Mahaim-Type",disease
C0036939,Shared Paranoid Disorder,disease
C1827301,Extensively Drug-Resistant Tuberculosis,disease
C0040254,Tinea Favosa,disease
C0281328,"Glioma, Subependymal",disease
C0016064,"Fibrous Dysplasia, Monostotic",disease
C0475060,"Hematoma, Subdural, Intracranial",disease
C0752330,"AIDS Arteritis, Central Nervous System",disease
C0520720,Tarlov Cysts,disease
C0152232,Decapitation,disease
C0376551,Rubulavirus Infections,disease
C0001364,Massive Hepatic Necrosis,disease
C0028271,Noma,disease
C0751753,Carbamoyl-Phosphate Synthase I Deficiency Disease,disease
C1264040,"von Willebrand Disease, Type 2",disease
C0014145,Endodermal Sinus Tumor,disease
C0474820,Glomus Tympanicum Tumor,disease
C0238357,"Paralysis, Hyperkalemic Periodic",disease
C0175704,LEOPARD Syndrome,disease
C0752137,Intracranial Arterial Diseases,disease
C0265252,Coffin-Lowry Syndrome,disease
C0015411,Eye Manifestations,symptom
C0018934,Hematocolpos,disease
C0948355,Myocardial Bridging,disease
C1955864,"Sinus Arrest, Cardiac",disease
C0206068,Parasystole,disease
C0242514,"Tachycardia, Reciprocating",disease
C0039238,"Tachycardia, Sinoatrial Nodal Reentry",disease
C0078888,Accelerated Idioventricular Rhythm,disease
C0393911,Pure Autonomic Failure,disease
C0149793,Amaurosis Fugax,symptom
C2717758,Diffuse Neurofibrillary Tangles with Calcification,disease
C0751188,Post-Dural Puncture Headache,disease
C0751862,"Lead Poisoning, Nervous System, Adult",disease
C0078917,"Albinism, Ocular",disease
C0003081,Anisometropia,disease
C0206721,"Papilloma, Inverted",disease
C0042907,Vitreous Detachment,disease
C0015269,Exhibitionism,disease
C0151827,Eye Pain,symptom
C0016395,Focal Dermal Hypoplasia,disease
C0282529,"Chondrodysplasia Punctata, Rhizomelic",disease
C0024433,Macrostomia,disease
C0342853,Sialic Acid Storage Disease,disease
C0751937,Olfactory Nerve Diseases,disease
C0032197,Platelet Storage Pool Deficiency,disease
C0242621,Isochromosomes,disease
C0085262,PC12 Cells,disease
C0017926,Glycogen Storage Disease Type VII,disease
C0009765,"Conjunctivitis, Acute Hemorrhagic",disease
C0878588,Sphincter of Oddi Dysfunction,disease
C0026034,Microstomia,disease
C0406670,Vulvodynia,disease
C0015526,Factor XII Deficiency,disease
C0175167,Acneiform Eruptions,disease
C0029455,Osteopoikilosis,disease
C0175693,Silver-Russell Syndrome,disease
C1956097,Wolf-Hirschhorn Syndrome,disease
C1135841,Zoster Sine Herpete,disease
C0079680,Lentivirus Infections,disease
C0206765,"Neoplasms, Connective and Soft Tissue",disease
C0029417,Osteoblastoma,disease
C1956261,Central Nervous System Venous Angioma,disease
C0878677,Glycogen Storage Disease Type IIb,disease
C0034935,"Reflex, Babinski",symptom
C0751850,"Heavy Metal Poisoning, Nervous System",disease
C0270328,Diurnal Enuresis,disease
C1563715,Andersen Syndrome,disease
C0221011,Malignant Atrophic Papulosis,disease
C0398689,"Hyper-IgM Immunodeficiency Syndrome, Type 1",disease
C0080333,Epidermolysis Bullosa Simplex,disease
C0017927,Glycogen Storage Disease Type VIII,disease
C1856401,Multiple Acyl Coenzyme A Dehydrogenase Deficiency,disease
C0027343,"Nails, Ingrown",disease
C0406209,Onycholysis,disease
C0221263,Cafe-au-Lait Spots,symptom
C0019054,Hemolysis,disease
C0206230,"Fractures, Malunited",disease
C0032357,Poland Syndrome,disease
C0158322,Heel Spur,disease
C3541458,"Hyperoxaluria, Primary",disease
C0040962,Tricuspid Valve Prolapse,disease
C0400822,"Colitis, Lymphocytic",disease
C0206645,"Fibroma, Desmoplastic",disease
C0017097,Gardner Syndrome,disease
C0085784,Dry Socket,disease
C0029172,Oral Submucous Fibrosis,disease
C0004692,Balantidiasis,disease
C0024286,Lymphogranuloma Venereum,disease
C0000880,Acanthamoeba Keratitis,disease
C0276791,Dientamoebiasis,disease
C0022361,Jaw Cysts,disease
C0014851,Esophageal Cyst,disease
C0349639,"Leukemia, Myelomonocytic, Juvenile",disease
C0001429,Adenolymphoma,disease
C0206636,Chondromatosis,disease
C0206730,Neurothekeoma,disease
C0206642,"Osteosarcoma, Juxtacortical",disease
C0206649,"Neoplasms, Fibroepithelial",disease
C0085167,Granular Cell Tumor,disease
C0206671,Acrospiroma,disease
C0206683,"Carcinoma, Papillary, Follicular",disease
C3714739,"Neoplasms, Mesothelial",disease
C0543478,"Neoplasm, Residual",disease
C0022602,"Keratosis, Actinic",disease
C0917990,Acro-Osteolysis,disease
C0029405,Osteitis Fibrosa Cystica,disease
C1956089,Osteophyte,disease
C0020499,"Hyperostosis, Sternocostoclavicular",disease
C0029429,Osteochondrosis,disease
C0008475,Chondromalacia Patellae,disease
C0752242,Hallux Limitus,disease
C0264134,Hallux Rigidus,disease
C0025587,Metatarsalgia,symptom
C0158329,Tendon Entrapment,disease
C0267539,Typhlitis,disease
C0042783,Visceral Prolapse,disease
C0221757,alpha 1-Antitrypsin Deficiency,disease
C0206306,Furcation Defects,disease
C0017571,Gingival Pocket,disease
C0011432,Dentin Sensitivity,disease
C0742343,Acute Chest Syndrome,disease
C0026069,Middle Lobe Syndrome,disease
C0752089,"Nervous System Autoimmune Disease, Experimental",disease
C0268243,"Niemann-Pick Disease, Type B",disease
C1565172,Trigeminal Autonomic Cephalalgias,disease
C0458101,Post-Traumatic Headache,disease
C0458224,Piriformis Muscle Syndrome,symptom
C1363854,Hand-Arm Vibration Syndrome,disease
C0013581,Ectopia Lentis,disease
C0206368,Exfoliation Syndrome,disease
C0007869,Uterine Cervical Erosion,disease
C0023533,Leukorrhea,disease
C0042253,Vaginal Fistula,disease
C0269084,Vulvar Vestibulitis,disease
C0238442,Pubic Symphysis Diastasis,disease
C1721007,Pachyonychia Congenita,disease
C0079301,"Epidermolysis Bullosa, Junctional",disease
C0085074,Granuloma Annulare,disease
C0032633,"Eczema, Dyshidrotic",disease
C0030436,Parakeratosis,disease
C0023652,Lichen Sclerosus et Atrophicus,disease
C1704299,"Hypobetalipoproteinemia, Familial, Apolipoprotein B",disease
C0024862,Masochism,disease
C0036913,Sadism,disease
C0007397,Catastrophic Illness,disease
C3179278,Prosthesis Failure,disease
C2609162,Periprosthetic Fractures,disease
C1262206,Iliotibial Band Syndrome,disease
C0016196,Flail Chest,disease
C1334455,Pulmonary Sclerosing Hemangioma,disease
C0477611,Spinal Osteochondrosis,disease
C1963763,Failed Back Surgery Syndrome,disease
C0917715,Hajdu-Cheney Syndrome,disease
C0431943,"Lower Extremity Deformities, Congenital",disease
C0032027,Pityriasis Rubra Pilaris,disease
C0001264,"Actinomycosis, Cervicofacial",disease
C0007659,Cementoma,disease
C0205865,Odontoma,disease
C1305740,Overbite,disease
C0155930,Tooth Ankylosis,disease
C0010261,Cracked Tooth Syndrome,disease
C0040458,"Tooth, Unerupted",disease
C0001431,"Adenoma, Basophil",disease
C0162531,"Coproporphyria, Hereditary",disease
C0154246,"Urea Cycle Disorders, Inborn",disease
C0029128,Optic Disk Drusen,disease
C0266494,Sinus Pericranii,disease
C0005689,Bladder Exstrophy,disease
C0085988,Cephalopelvic Disproportion,disease
C0376699,"Tooth, Nonvital",disease
C0008493,"Hydatidiform Mole, Invasive",disease
C0002757,Anal Gland Neoplasms,disease
C0038558,Submandibular Gland Neoplasms,disease
C0022681,Medullary Sponge Kidney,disease
C0039082,Syndrome,disease
C2717988,Shellfish Poisoning,disease
C0036094,Salivary Gland Fistula,disease
C0265234,Branchio-Oto-Renal Syndrome,disease
C0027155,Myxosarcoma,disease
C0034895,Rectovaginal Fistula,disease
C0243025,Hantavirus Pulmonary Syndrome,disease
C0206664,Teratocarcinoma,disease
C0206706,"Carcinoma, Verrucous",disease
C0037917,Spina Bifida Cystica,disease
C1504464,Endoleak,disease
C0272414,Wandering Spleen,disease
C0033377,Prolapse,disease
C0086533,"Leiomyoma, Epithelioid",disease
C0023003,Langer-Giedion Syndrome,disease
C1846545,Autoimmune Lymphoproliferative Syndrome,disease
C0007118,"Carcinoma, Basosquamous",disease
C0264303,Laryngomalacia,disease
C0018196,"Granuloma, Laryngeal",disease
C1562503,Vein of Galen Malformations,disease
C0007868,Uterine Cervical Dysplasia,disease
C0030455,Parametritis,disease
C0004779,Basal Cell Nevus Syndrome,disease
C0544008,Iridocorneal Endothelial Syndrome,disease
C0266568,Persistent Hyperplastic Primary Vitreous,disease
C0025269,Multiple Endocrine Neoplasia Type 2b,disease
C0281508,Desmoplastic Small Round Cell Tumor,disease
C0206094,"Neuroectodermal Tumor, Melanotic",disease
C0042465,"Venereal Tumors, Veterinary",disease
C0002793,Anaplasia,disease
C0268553,Hyperlysinemias,disease
C1955870,Classical Lissencephalies and Subcortical Band Heterotopias,disease
C2717961,Thrombotic Microangiopathies,disease
C0268579,Propionic Acidemia,disease
C0268225,Aspartylglucosaminuria,disease
C0302363,"Brucellosis, Bovine",disease
C0010636,"Cystadenoma, Papillary",disease
C0022882,Laboratory Infection,disease
C0206614,Morbillivirus Infections,disease
C0206737,"Nevus, Intradermal",disease
C1563751,"Genetic Diseases, Y-Linked",disease
C1257826,Chromosomal Instability,disease
C0600498,"Anticipation, Genetic",disease
C1292772,"Leukemia, Myeloid, Chronic, Atypical, BCR-ABL Negative",disease
C0003742,Arcus Senilis,disease
C0035312,Retinal Drusen,disease
C0685837,"Gonadal Dysgenesis, 46,XX",disease
C2713537,Bernard-Soulier Syndrome,disease
C0079583,"Ichthyosiform Erythroderma, Congenital",disease
C0079584,Ichthyosis Vulgaris,disease
C0162838,Porokeratosis,disease
C0024054,Lown-Ganong-Levine Syndrome,disease
C1720965,"Ectodermal Dysplasia 3, Anhidrotic",disease
C0205747,Dysplastic Nevus Syndrome,disease
C0206114,Periodontal Attachment Loss,disease
C0011320,Dens in Dente,disease
C0020441,Hypercementosis,disease
C0035352,Retrocochlear Diseases,disease
C0079153,"Hyperkeratosis, Epidermolytic",disease
C0686715,Ascaridida Infections,disease
C0559469,Egg Hypersensitivity,disease
C0751649,"Neoplasms, Post-Traumatic",disease
C0042168,"Uveitis, Suppurative",disease
C0007933,Chalazion,disease
C0206672,Hidrocystoma,disease
C1842914,Vitelliform Macular Dystrophy,disease
C2717990,Corneal Wavefront Aberration,disease
C3540662,Leber Congenital Amaurosis,disease
C0730328,Central Serous Chorioretinopathy,disease
C2237660,Wet Macular Degeneration,disease
C0854723,Retinal Dystrophies,disease
C0154832,Retinal Telangiectasis,disease
C0032026,Pityriasis Rosea,disease
C0003706,Arachnodactyly,disease
C0221259,Trichiasis,disease
C0079504,Hermanski-Pudlak Syndrome,disease
C2350476,Orbital Myositis,disease
C1306068,Capsule Opacification,disease
C1536085,Geographic Atrophy,disease
C0695242,Neurogenic Bowel,disease
C0266284,Lingual Thyroid,disease
C0206657,"Sarcoma, Alveolar Soft Part",disease
C0019338,Herpangina,disease
C0018190,Granuloma Inguinale,disease
C0311386,Isosporiasis,disease
C1292753,"Lymphoma, Primary Effusion",disease
C0001442,Adenosarcoma,disease
C1563725,Brenner Tumor,disease
C1333068,Perivascular Epithelioid Cell Neoplasms,disease
C0206680,"Mesothelioma, Cystic",disease
C1328479,"Carcinoma, Islet Cell",disease
C0017150,Gastrinoma,disease
C0022790,Krukenberg Tumor,disease
C0524781,Postcholecystectomy Syndrome,disease
C0079238,Digestive System Fistula,disease
C0400821,"Colitis, Microscopic",disease
C0008677,"Bronchitis, Chronic",disease
C0266361,Ovotesticular Disorders of Sex Development,disease
C0034216,Pyonephrosis,disease
C1857728,Hereditary Angioedema Type III,disease
C0016752,"Fructose Metabolism, Inborn Errors",disease
C0206607,Torovirus Infections,disease
C0016427,Follicular Cyst,disease
C1334603,"Mixed Tumor, Mesodermal",disease
C0600502,Hemostatic Disorders,disease
C0041952,Ureterolithiasis,disease
C2745948,"Hyalinosis, Systemic",disease
C0332715,Intra-Articular Fractures,disease
C0341106,Eosinophilic Esophagitis,disease
C0264700,Inferior Wall Myocardial Infarction,disease
C1610620,Coronary-Subclavian Steal Syndrome,disease
C2936381,Neointima,disease
C0011378,Dental Leakage,disease
C0878681,Dent Disease,disease
C0156372,Gynatresia,disease
C2717756,Corneal Endothelial Cell Loss,disease
C0014371,Enterotoxemia,disease
C0013895,Elimination Disorders,disease
C0949885,Peste-des-Petits-Ruminants,disease
C0014073,"Encephalomyelitis, Enzootic Porcine",disease
C0086942,"Sarcoma, Avian",disease
C1959620,Dihydropyrimidine Dehydrogenase Deficiency,disease
C0021070,Immunoproliferative Disorders,disease
C0040414,"Tongue, Hairy",disease
C2717979,Tooth Wear,disease
C0264746,Chorea Gravidarum,disease
C0948187,Tracheomalacia,disease
C0149707,Hemospermia,disease
C0036918,"Sexually Transmitted Diseases, Viral",disease
C0206684,"Adenocarcinoma, Sebaceous",disease
C0340231,Tracheobronchomalacia,disease
C0264353,Bronchomalacia,disease
C1319853,"Asthma, Aspirin-Induced",disease
C0005138,Berylliosis,disease
C0014014,"Empyema, Tuberculous",disease
C0206712,Mucoepidermoid Tumor,disease
C2936443,Cerebral Ventriculitis,disease
C3494175,Fused Teeth,disease
C0232100,Exsanguination,disease
C0265220,Pallister-Hall Syndrome,disease
C0025476,Mesial Movement of Teeth,disease
C0035466,Rhinophyma,disease
C0265985,Mongolian Spot,disease
C0206739,"Nevus, Epithelioid and Spindle Cell",disease
C0524911,"Hepatitis D, Chronic",disease
C0267878,Mirizzi Syndrome,disease
C0008582,Chromoblastomycosis,disease
C0041170,Trombiculiasis,disease
C0265961,Erythrokeratodermia Variabilis,disease
C0085106,"Pemphigus, Benign Familial",disease
C0162849,Lichen Nitidus,disease
C0016632,Fox-Fordyce Disease,disease
C0014752,Erythrasma,disease
C0031898,Piedra,disease
C1138371,Hemorrhagic Septicemia,disease
C0272302,Gray Platelet Syndrome,disease
C0950121,Denys-Drash Syndrome,disease
C0878486,Arteriolosclerosis,disease
C0751746,"Amino Acid Transport Disorders, Inborn",disease
C0038235,Steatitis,disease
C0948031,Primary Graft Dysfunction,disease
C0334486,Endometrial Stromal Tumors,disease
C1860042,Antley-Bixler Syndrome Phenotype,disease
C0238394,"46, XX Disorders of Sex Development",disease
C0231341,"Aging, Premature",symptom
C0004093,Asthenia,symptom
C0015967,Fever,symptom
C0015970,Fever of Unknown Origin,symptom
C0242843,Sweating Sickness,symptom
C0274285,Hypothermia,symptom
C0005910,Body Weight,symptom
C0005612,Birth Weight,symptom
C0005911,Body Weight Changes,symptom
C0043094,Weight Gain,symptom
C1262477,Weight Loss,symptom
C0013911,Emaciation,symptom
C0006625,Cachexia,symptom
C0751992,Fetal Weight,symptom
C0497406,Overweight,symptom
C0041667,Thinness,symptom
C0085593,Chills,symptom
C0010520,Cyanosis,symptom
C0013604,Edema,symptom
C0086525,Fatigue,symptom
C0015676,Mental Fatigue,symptom
C0015799,Feminization,symptom
C0015930,Fetal Distress,symptom
C0016382,Flushing,symptom
C0232255,Heart Murmurs,symptom
C0277910,Systolic Murmurs,symptom
C0600142,Hot Flashes,symptom
C1565249,Mobility Limitation,symptom
C0026603,Motion Sickness,symptom
C0242700,Space Motion Sickness,symptom
C0525041,Neurobehavioral Manifestations,symptom
C2316166,Slit Ventricle Syndrome,symptom
C0033931,Psychophysiologic Disorders,symptom
C0000737,Abdominal Pain,symptom
C0000727,"Abdomen, Acute",symptom
C0000729,Colic,symptom
C0152169,Renal Colic,symptom
C0008031,Chest Pain,symptom
C0423640,Flank Pain,symptom
C0030794,Pelvic Pain,symptom
C0684343,Pseudophakia,symptom
C0206160,Reticulocytosis,symptom
C0001707,Aerophagy,symptom
C0003123,Anorexia,symptom
C1257861,Constipation,symptom
C0011991,Diarrhea,symptom
C0011992,"Diarrhea, Infantile",symptom
C0013395,Dyspepsia,symptom
C0014724,Eructation,symptom
C0016204,Flatulence,symptom
C0016927,Gagging,symptom
C0018520,Halitosis,symptom
C0018834,Heartburn,symptom
C0019521,Hiccup,symptom
C0020505,Hyperphagia,symptom
C0006370,Bulimia,symptom
C0027497,Nausea,symptom
C0042963,Vomiting,symptom
C0042964,"Vomiting, Anticipatory",symptom
C0020440,Hypercapnia,symptom
C0242706,Hyperoxia,symptom
C0085383,Hypocapnia,symptom
C0032230,Respiratory Sounds,symptom
C0037384,Snoring,symptom
C0037383,Sneezing,symptom
C0037285,Skin Manifestations,symptom
C0221243,Necrolytic Migratory Erythema,symptom
C0030232,Pallor,symptom
C0152459,Striae Distensae,symptom
C0013428,Dysuria,symptom
C0020438,Hypercalciuria,symptom
C0028734,Nocturia,symptom
C0242453,Prostatism,symptom
C1313921,Urinoma,symptom
