Source,Target,Type,Id,Label,Weight
C0008513,C0684343,Directed,C0008513_C0684343,Edge from Chorioretinitis to Pseudophakia,1
C0008513,C0544679,Directed,C0008513_C0544679,"Edge from Chorioretinitis to Scotoma, Paracecal",1
C0008513,C3665347,Directed,C0008513_C3665347,Edge from Chorioretinitis to Visual Impairment,1
C0008521,C1879328,Directed,C0008521_C1879328,Edge from Choroid Diseases to Blindness both eyes NOS (disorder),1
C0008521,C0007758,Directed,C0008521_C0007758,Edge from Choroid Diseases to Cerebellar Ataxia,1
C0008521,C0155015,Directed,C0008521_C0155015,"Edge from Choroid Diseases to Color Blindness, Red",1
C0008521,C0015402,Directed,C0008521_C0015402,Edge from Choroid Diseases to Eye Hemorrhage,1
C0008521,C1956258,Directed,C0008521_C1956258,Edge from Choroid Diseases to Familial Thrombotic Thrombocytopenic Purpura,1
C0008521,C0877781,Directed,C0008521_C0877781,Edge from Choroid Diseases to Hemicrania,1
C0008521,C0042798,Directed,C0008521_C0042798,Edge from Choroid Diseases to Low Vision,1
C0008521,C0544679,Directed,C0008521_C0544679,"Edge from Choroid Diseases to Scotoma, Paracecal",1
C0008521,C0751557,Directed,C0008521_C0751557,"Edge from Choroid Diseases to Tinnitus, Tensor Palatini Induced",1
C0008521,C3665347,Directed,C0008521_C3665347,Edge from Choroid Diseases to Visual Impairment,1
C0008522,C1879328,Directed,C0008522_C1879328,Edge from Choroid Hemorrhage to Blindness both eyes NOS (disorder),1
C0008522,C0010200,Directed,C0008522_C0010200,Edge from Choroid Hemorrhage to Coughing,1
C0008522,C0015402,Directed,C0008522_C0015402,Edge from Choroid Hemorrhage to Eye Hemorrhage,1
C0008522,C0544668,Directed,C0008522_C0544668,"Edge from Choroid Hemorrhage to Hallucinations, Kinesthetic",1
C0008522,C0151786,Directed,C0008522_C0151786,Edge from Choroid Hemorrhage to Muscle Weakness,1
C0008522,C0086666,Directed,C0008522_C0086666,Edge from Choroid Hemorrhage to Myocardial Preinfarction Syndrome,1
C0008522,C0030200,Directed,C0008522_C0030200,"Edge from Choroid Hemorrhage to Pain, Intractable",1
C0008522,C0030552,Directed,C0008522_C0030552,Edge from Choroid Hemorrhage to Paresis,1
C0008522,C0857305,Directed,C0008522_C0857305,Edge from Choroid Hemorrhage to Thrombocytopenic purpura,1
C0008522,C3665347,Directed,C0008522_C3665347,Edge from Choroid Hemorrhage to Visual Impairment,1
C0008523,C0750903,Directed,C0008523_C0750903,"Edge from Choroid Neoplasms to Amblyopia, Suppression",1
C0008523,C1879328,Directed,C0008523_C1879328,Edge from Choroid Neoplasms to Blindness both eyes NOS (disorder),1
C0008523,C0271186,Directed,C0008523_C0271186,"Edge from Choroid Neoplasms to Diplopia, Refractive",1
C0008523,C0013604,Directed,C0008523_C0013604,Edge from Choroid Neoplasms to Edema,1
C0008523,C0015402,Directed,C0008523_C0015402,Edge from Choroid Neoplasms to Eye Hemorrhage,1
C0008523,C0015411,Directed,C0008523_C0015411,Edge from Choroid Neoplasms to Eye Manifestations,1
C0008523,C0042798,Directed,C0008523_C0042798,Edge from Choroid Neoplasms to Low Vision,1
C0008523,C0278114,Directed,C0008523_C0278114,"Edge from Choroid Neoplasms to Paraplegia, Cerebral",1
C0008523,C0544679,Directed,C0008523_C0544679,"Edge from Choroid Neoplasms to Scotoma, Paracecal",1
C0008523,C3665347,Directed,C0008523_C3665347,Edge from Choroid Neoplasms to Visual Impairment,1
C0085138,C0750937,Directed,C0085138_C0750937,"Edge from Choroid Plexus Neoplasms to Ataxia, Appendicular",1
C0085138,C0549249,Directed,C0085138_C0549249,Edge from Choroid Plexus Neoplasms to Depressed Level of Consciousness,1
C0085138,C0877781,Directed,C0085138_C0877781,Edge from Choroid Plexus Neoplasms to Hemicrania,1
C0085138,C0392550,Directed,C0085138_C0392550,"Edge from Choroid Plexus Neoplasms to Hemiplegia, Infantile",1
C0085138,C3495874,Directed,C0085138_C3495874,Edge from Choroid Plexus Neoplasms to Nonepileptic Seizures,1
C0085138,C0751564,Directed,C0085138_C0751564,Edge from Choroid Plexus Neoplasms to Pill Rolling Tremor,1
C0085138,C3887612,Directed,C0085138_C3887612,Edge from Choroid Plexus Neoplasms to Psychomotor Agitation,1
C0085138,C0270790,Directed,C0085138_C0270790,Edge from Choroid Plexus Neoplasms to Quadriparesis,1
C0085138,C3665347,Directed,C0085138_C3665347,Edge from Choroid Plexus Neoplasms to Visual Impairment,1
C0085138,C0042963,Directed,C0085138_C0042963,Edge from Choroid Plexus Neoplasms to Vomiting,1
C0205770,C0007815,Directed,C0205770_C0007815,Edge from Choroid Plexus Papilloma to Cerebrospinal Fluid Rhinorrhea,1
C0205770,C0231694,Directed,C0205770_C0231694,"Edge from Choroid Plexus Papilloma to Gait, Festinating",1
C0205770,C0877781,Directed,C0205770_C0877781,Edge from Choroid Plexus Papilloma to Hemicrania,1
C0205770,C0023380,Directed,C0205770_C0023380,Edge from Choroid Plexus Papilloma to Lethargy,1
C0205770,C0021712,Directed,C0205770_C0021712,"Edge from Choroid Plexus Papilloma to Myoclonus, Intention",1
C0205770,C0042963,Directed,C0205770_C0042963,Edge from Choroid Plexus Papilloma to Vomiting,1
C0600518,C0750903,Directed,C0600518_C0750903,"Edge from Choroidal Neovascularization to Amblyopia, Suppression",1
C0600518,C1879328,Directed,C0600518_C1879328,Edge from Choroidal Neovascularization to Blindness both eyes NOS (disorder),1
C0600518,C0271186,Directed,C0600518_C0271186,"Edge from Choroidal Neovascularization to Diplopia, Refractive",1
C0600518,C0544668,Directed,C0600518_C0544668,"Edge from Choroidal Neovascularization to Hallucinations, Kinesthetic",1
C0600518,C0042798,Directed,C0600518_C0042798,Edge from Choroidal Neovascularization to Low Vision,1
C0600518,C0271131,Directed,C0600518_C0271131,Edge from Choroidal Neovascularization to Occluded Pupils,1
C0600518,C0085636,Directed,C0600518_C0085636,Edge from Choroidal Neovascularization to Photophobia,1
C0600518,C0684343,Directed,C0600518_C0684343,Edge from Choroidal Neovascularization to Pseudophakia,1
C0600518,C0544679,Directed,C0600518_C0544679,"Edge from Choroidal Neovascularization to Scotoma, Paracecal",1
C0600518,C3665347,Directed,C0600518_C3665347,Edge from Choroidal Neovascularization to Visual Impairment,1
C0008525,C0002018,Directed,C0008525_C0002018,Edge from Choroideremia to Alexia,1
C0008525,C1879328,Directed,C0008525_C1879328,Edge from Choroideremia to Blindness both eyes NOS (disorder),1
C0008525,C0155015,Directed,C0008525_C0155015,"Edge from Choroideremia to Color Blindness, Red",1
C0008525,C0086395,Directed,C0008525_C0086395,"Edge from Choroideremia to Hearing Loss, Extreme",1
C0008525,C0544679,Directed,C0008525_C0544679,"Edge from Choroideremia to Scotoma, Paracecal",1
C0008525,C0018784,Directed,C0008525_C0018784,Edge from Choroideremia to Sensorineural Hearing Loss (disorder),1
C0008525,C3665347,Directed,C0008525_C3665347,Edge from Choroideremia to Visual Impairment,1
C0008525,C1384666,Directed,C0008525_C1384666,Edge from Choroideremia to hearing impairment,1
C0008526,C1879328,Directed,C0008526_C1879328,Edge from Choroiditis to Blindness both eyes NOS (disorder),1
C0008526,C0013421,Directed,C0008526_C0013421,Edge from Choroiditis to Dystonia,1
C0008526,C0013604,Directed,C0008526_C0013604,Edge from Choroiditis to Edema,1
C0008526,C0013911,Directed,C0008526_C0013911,Edge from Choroiditis to Emaciation,1
C0008526,C0015411,Directed,C0008526_C0015411,Edge from Choroiditis to Eye Manifestations,1
C0008526,C0086395,Directed,C0008526_C0086395,"Edge from Choroiditis to Hearing Loss, Extreme",1
C0008526,C0042798,Directed,C0008526_C0042798,Edge from Choroiditis to Low Vision,1
C0008526,C0544679,Directed,C0008526_C0544679,"Edge from Choroiditis to Scotoma, Paracecal",1
C0008526,C0751557,Directed,C0008526_C0751557,"Edge from Choroiditis to Tinnitus, Tensor Palatini Induced",1
C0008526,C3665347,Directed,C0008526_C3665347,Edge from Choroiditis to Visual Impairment,1
C0162359,C0751512,Directed,C0162359_C0751512,Edge from Christ-Siemens-Touraine syndrome to Dysglossia,1
C0162359,C0015967,Directed,C0162359_C0015967,Edge from Christ-Siemens-Touraine syndrome to Fever,1
C0162359,C0015970,Directed,C0162359_C0015970,Edge from Christ-Siemens-Touraine syndrome to Fever of Unknown Origin,1
C0162359,C0398650,Directed,C0162359_C0398650,Edge from Christ-Siemens-Touraine syndrome to Immune thrombocytopenic purpura,1
C0008582,C0033774,Directed,C0008582_C0033774,Edge from Chromoblastomycosis to Pruritus,1
C1516516,C0026825,Directed,C1516516_C0026825,Edge from Chromosomal Duplication to Flaccid Muscle Tone,1
C1516516,C3887506,Directed,C1516516_C3887506,Edge from Chromosomal Duplication to Hyperkinesia,1
C1516516,C3495874,Directed,C1516516_C3495874,Edge from Chromosomal Duplication to Nonepileptic Seizures,1
C0040715,C0454560,Directed,C0040715_C0454560,Edge from Chromosomal translocation to Acquired Language Disorders,1
C0040715,C0002018,Directed,C0040715_C0002018,Edge from Chromosomal translocation to Alexia,1
C0040715,C3495144,Directed,C0040715_C3495144,"Edge from Chromosomal translocation to Apraxia, Articulatory",1
C0040715,C0751257,Directed,C0040715_C0751257,"Edge from Chromosomal translocation to Auditory Processing Disorder, Central",1
C0040715,C3665473,Directed,C0040715_C3665473,Edge from Chromosomal translocation to Bilateral Deafness,1
C0040715,C0007758,Directed,C0040715_C0007758,Edge from Chromosomal translocation to Cerebellar Ataxia,1
C0040715,C0455988,Directed,C0040715_C0455988,"Edge from Chromosomal translocation to Hydrops Fetalis, Non-Immune",1
C0040715,C3495874,Directed,C0040715_C3495874,Edge from Chromosomal translocation to Nonepileptic Seizures,1
C0040715,C0028754,Directed,C0040715_C0028754,Edge from Chromosomal translocation to Obesity,1
C0040715,C5441816,Directed,C0040715_C5441816,Edge from Chromosomal translocation to Psychomotor Impairment,1
C0008625,C0751257,Directed,C0008625_C0751257,"Edge from Chromosome Aberrations to Auditory Processing Disorder, Central",1
C0008625,C0005612,Directed,C0008625_C0005612,Edge from Chromosome Aberrations to Birth Weight,1
C0008625,C0007758,Directed,C0008625_C0007758,Edge from Chromosome Aberrations to Cerebellar Ataxia,1
C0008625,C0155015,Directed,C0008625_C0155015,"Edge from Chromosome Aberrations to Color Blindness, Red",1
C0008625,C0026825,Directed,C0008625_C0026825,Edge from Chromosome Aberrations to Flaccid Muscle Tone,1
C0008625,C0231519,Directed,C0008625_C0231519,Edge from Chromosome Aberrations to Gegenhalten,1
C0008625,C0086395,Directed,C0008625_C0086395,"Edge from Chromosome Aberrations to Hearing Loss, Extreme",1
C0008625,C0026838,Directed,C0008625_C0026838,Edge from Chromosome Aberrations to Muscle Spasticity,1
C0008625,C3495874,Directed,C0008625_C3495874,Edge from Chromosome Aberrations to Nonepileptic Seizures,1
C0008625,C5441816,Directed,C0008625_C5441816,Edge from Chromosome Aberrations to Psychomotor Impairment,1
C0376628,C0005910,Directed,C0376628_C0005910,Edge from Chromosome Breakage to Body Weight,1
C0376628,C0013604,Directed,C0376628_C0013604,Edge from Chromosome Breakage to Edema,1
C0376628,C0018784,Directed,C0376628_C0018784,Edge from Chromosome Breakage to Sensorineural Hearing Loss (disorder),1
C1257826,C1384666,Directed,C1257826_C1384666,Edge from Chromosome Stability to hearing impairment,1
C0021943,C0751257,Directed,C0021943_C0751257,"Edge from Chromosome inversion to Auditory Processing Disorder, Central",1
C0021943,C3665473,Directed,C0021943_C3665473,Edge from Chromosome inversion to Bilateral Deafness,1
C0021943,C3887506,Directed,C0021943_C3887506,Edge from Chromosome inversion to Hyperkinesia,1
C0021943,C0020505,Directed,C0021943_C0020505,Edge from Chromosome inversion to Hyperphagia,1
C0021943,C0028754,Directed,C0021943_C0028754,Edge from Chromosome inversion to Obesity,1
C0021943,C0038868,Directed,C0021943_C0038868,Edge from Chromosome inversion to Progressive supranuclear palsy,1
C0021943,C5441816,Directed,C0021943_C5441816,Edge from Chromosome inversion to Psychomotor Impairment,1
C0021943,C0018784,Directed,C0021943_C0018784,Edge from Chromosome inversion to Sensorineural Hearing Loss (disorder),1
C1527303,C0006625,Directed,C1527303_C0006625,Edge from Chronic Airflow Obstruction to Cachexia,1
C1527303,C0010200,Directed,C1527303_C0010200,Edge from Chronic Airflow Obstruction to Coughing,1
C1527303,C0020440,Directed,C1527303_C0020440,Edge from Chronic Airflow Obstruction to Hypercapnia,1
C1527303,C0086525,Directed,C1527303_C0086525,Edge from Chronic Airflow Obstruction to Lassitude,1
C1527303,C0151786,Directed,C1527303_C0151786,Edge from Chronic Airflow Obstruction to Muscle Weakness,1
C1527303,C0026846,Directed,C1527303_C0026846,Edge from Chronic Airflow Obstruction to Muscular Atrophy,1
C1527303,C0085619,Directed,C1527303_C0085619,Edge from Chronic Airflow Obstruction to Orthopnea,1
C1527303,C0032230,Directed,C1527303_C0032230,Edge from Chronic Airflow Obstruction to Pleural Rub,1
C1527303,C0041667,Directed,C1527303_C0041667,Edge from Chronic Airflow Obstruction to Underweight,1
C1527303,C1262477,Directed,C1527303_C1262477,Edge from Chronic Airflow Obstruction to Weight Loss,1
C0015674,C0751292,Directed,C0015674_C0751292,Edge from Chronic Fatigue Syndrome to Age-Related Memory Disorders,1
C0015674,C0004093,Directed,C0015674_C0004093,Edge from Chronic Fatigue Syndrome to Asthenia,1
C0015674,C0020578,Directed,C0015674_C0020578,Edge from Chronic Fatigue Syndrome to Hyperventilation,1
C0015674,C0086525,Directed,C0015674_C0086525,Edge from Chronic Fatigue Syndrome to Lassitude,2
C0015674,C0220870,Directed,C0015674_C0220870,Edge from Chronic Fatigue Syndrome to Lightheadedness,1
C0015674,C0015676,Directed,C0015674_C0015676,Edge from Chronic Fatigue Syndrome to Mental Fatigue,1
C0015674,C1535893,Directed,C0015674_C1535893,Edge from Chronic Fatigue Syndrome to Orthostatic intolerance,1
C0015674,C0458257,Directed,C0015674_C0458257,"Edge from Chronic Fatigue Syndrome to Pain, Splitting",1
C0015674,C0033931,Directed,C0015674_C0033931,Edge from Chronic Fatigue Syndrome to Psychophysiologic Disorders,1
C0015674,C0751721,Directed,C0015674_C0751721,"Edge from Chronic Fatigue Syndrome to Syncope, Cerebral",1
C1561643,C0948089,Directed,C1561643_C0948089,Edge from Chronic Kidney Diseases to Acute Coronary Syndrome,1
C1561643,C0001925,Directed,C1561643_C0001925,Edge from Chronic Kidney Diseases to Albuminuria,1
C1561643,C0028756,Directed,C1561643_C0028756,Edge from Chronic Kidney Diseases to Morbid obesity,1
C1561643,C0026846,Directed,C1561643_C0026846,Edge from Chronic Kidney Diseases to Muscular Atrophy,1
C1561643,C0028734,Directed,C1561643_C0028734,Edge from Chronic Kidney Diseases to Nocturia,1
C1561643,C0028754,Directed,C1561643_C0028754,Edge from Chronic Kidney Diseases to Obesity,1
C1561643,C0033687,Directed,C1561643_C0033687,Edge from Chronic Kidney Diseases to Proteinuria,1
C1561643,C0033774,Directed,C1561643_C0033774,Edge from Chronic Kidney Diseases to Pruritus,1
C1561643,C0751506,Directed,C1561643_C0751506,Edge from Chronic Kidney Diseases to REM Sleep Deprivation,1
C1561643,C0043094,Directed,C1561643_C0043094,Edge from Chronic Kidney Diseases to Weight Gain,1
C0023434,C0085593,Directed,C0023434_C0085593,Edge from Chronic Lymphocytic Leukemia to Chills,1
C0023434,C0010200,Directed,C0023434_C0010200,Edge from Chronic Lymphocytic Leukemia to Coughing,1
C0023434,C0011991,Directed,C0023434_C0011991,Edge from Chronic Lymphocytic Leukemia to Diarrhea,1
C0023434,C0271186,Directed,C0023434_C0271186,"Edge from Chronic Lymphocytic Leukemia to Diplopia, Refractive",1
C0023434,C0015967,Directed,C0023434_C0015967,Edge from Chronic Lymphocytic Leukemia to Fever,2
C0023434,C0015970,Directed,C0023434_C0015970,Edge from Chronic Lymphocytic Leukemia to Fever of Unknown Origin,1
C0023434,C0020455,Directed,C0023434_C0020455,Edge from Chronic Lymphocytic Leukemia to Hypergammaglobulinemia,1
C0023434,C0398650,Directed,C0023434_C0398650,Edge from Chronic Lymphocytic Leukemia to Immune thrombocytopenic purpura,1
C0023434,C0086525,Directed,C0023434_C0086525,Edge from Chronic Lymphocytic Leukemia to Lassitude,1
C0023434,C0085619,Directed,C0023434_C0085619,Edge from Chronic Lymphocytic Leukemia to Orthopnea,1
C0023481,C0454596,Directed,C0023481_C0454596,"Edge from Chronic Neutrophilic Leukemia to Dysarthria, Spastic",1
C0023481,C0751215,Directed,C0023481_C0751215,"Edge from Chronic Neutrophilic Leukemia to Hyperesthesia, Tactile",1
C0024117,C0232292,Directed,C0024117_C0232292,Edge from Chronic Obstructive Airway Disease to Chest tightness,1
C0024117,C0010200,Directed,C0024117_C0010200,Edge from Chronic Obstructive Airway Disease to Coughing,1
C0024117,C0013404,Directed,C0024117_C0013404,Edge from Chronic Obstructive Airway Disease to Dyspnea,1
C0024117,C0020440,Directed,C0024117_C0020440,Edge from Chronic Obstructive Airway Disease to Hypercapnia,1
C0024117,C0700292,Directed,C0024117_C0700292,Edge from Chronic Obstructive Airway Disease to Hypoxemia,1
C0024117,C0376405,Directed,C0024117_C0376405,Edge from Chronic Obstructive Airway Disease to Patient Non-Compliance,1
C0024117,C0241235,Directed,C0024117_C0241235,Edge from Chronic Obstructive Airway Disease to Purulent sputum,1
C0024117,C0476273,Directed,C0024117_C0476273,Edge from Chronic Obstructive Airway Disease to Respiratory distress,1
C0024117,C0392680,Directed,C0024117_C0392680,Edge from Chronic Obstructive Airway Disease to Shortness of Breath,1
C0024117,C0043144,Directed,C0024117_C0043144,Edge from Chronic Obstructive Airway Disease to Wheezing,1
C0393743,C0002962,Directed,C0393743_C0002962,Edge from Chronic Paroxysmal Hemicrania to Angina Pectoris,1
C0393743,C0751693,Directed,C0393743_C0751693,Edge from Chronic Paroxysmal Hemicrania to Brown-Sequard's Paralysis,1
C0393743,C0010200,Directed,C0393743_C0010200,Edge from Chronic Paroxysmal Hemicrania to Coughing,1
C0393743,C0011991,Directed,C0393743_C0011991,Edge from Chronic Paroxysmal Hemicrania to Diarrhea,1
C0393743,C0877781,Directed,C0393743_C0877781,Edge from Chronic Paroxysmal Hemicrania to Hemicrania,1
C0393743,C0086525,Directed,C0393743_C0086525,Edge from Chronic Paroxysmal Hemicrania to Lassitude,1
C0393743,C3665347,Directed,C0393743_C3665347,Edge from Chronic Paroxysmal Hemicrania to Visual Impairment,1
C0266929,C0005612,Directed,C0266929_C0005612,Edge from Chronic Periodontitis to Birth Weight,1
C0266929,C0005910,Directed,C0266929_C0005910,Edge from Chronic Periodontitis to Body Weight,1
